id,attr_time,attr_x,attr_y,attr_z
1,1437143340003,9.64983,-0.59855044,1.9901801
2,1437143340020,9.715072,-0.5979519,2.019509
3,1437143340037,9.70789,-0.6332663,2.043451
4,1437143340057,9.625289,-0.6787562,2.0667946
5,1437143340078,9.594165,-0.66259533,2.0177135
6,1437143340098,9.623494,-0.58657944,2.006341
7,1437143340119,9.65821,-0.5363012,2.0398598
8,1437143340179,9.688736,-0.5566519,2.0494366
9,1437143340180,9.695918,-0.6344634,2.0697873
10,1437143340181,9.69113,-0.65780693,2.043451
11,1437143340201,9.598354,-0.6452374,2.0566192
12,1437143340224,9.543288,-0.581791,2.0895395
13,1437143340247,9.64564,-0.557849,2.0590134
14,1437143340257,9.69113,-0.5674258,2.0913353
15,1437143340278,9.64145,-0.6817489,2.144606
16,1437143340298,9.698313,-0.7541735,2.1188686
17,1437143340321,9.611523,-0.61411273,2.098518
18,1437143340340,9.546281,-0.45250413,2.023699
19,1437143340360,9.582792,-0.3585317,2.1440077
20,1437143340384,9.685144,-0.4878186,2.2158337
21,1437143340399,9.693524,-0.5482722,2.130241
22,1437143340417,9.585187,-0.5189432,2.0458453
23,1437143340469,9.577405,-0.53091425,2.042254
24,1437143340470,9.682152,-0.5057751,2.0913353
25,1437143340489,9.690532,-0.48482585,2.1452048
26,1437143340499,9.58818,-0.47225627,2.160767
27,1437143340520,9.533711,-0.5710171,2.0925324
28,1437143340540,9.607931,-0.61770403,2.071583
29,1437143340559,9.749189,-0.57041854,2.1200657
30,1437143340581,9.722255,-0.49679685,2.2218192
31,1437143340644,9.5809965,-0.49081135,2.1703439
32,1437143340646,9.492412,-0.5057751,2.1098902
33,1437143340647,9.521142,-0.58897364,2.1146786
34,1437143340671,9.679159,-0.6039374,2.0805612
35,1437143340677,9.784504,-0.5506664,2.178125
36,1437143340697,9.651027,-0.50278234,2.204461
37,1437143340718,9.503185,-0.57879823,2.1493945
38,1437143340738,9.511565,-0.6159084,2.1703439
39,1437143340760,9.662998,-0.5722142,2.1589713
40,1437143340784,9.704298,-0.5482722,2.184709
41,1437143340801,9.665991,-0.5446809,2.2224178
42,1437143340818,9.55885,-0.5153519,2.1529858
43,1437143340846,9.543886,-0.5398925,2.0284874
44,1437143340857,9.572617,-0.6356605,2.055422
45,1437143340877,9.656414,-0.6374562,2.1601684
46,1437143340907,9.703699,-0.5734113,2.1751323
47,1437143340920,9.621099,-0.52612585,2.0644004
48,1437143340940,9.552266,-0.59017074,2.0799627
49,1437143340961,9.602545,-0.78529817,2.1290438
50,1437143340978,9.713276,-0.777517,2.1679497
51,1437143340998,9.696517,-0.63087213,2.168548
52,1437143341018,9.552865,-0.5315128,2.1769278
53,1437143341040,9.545682,-0.5105635,2.1296425
54,1437143341062,9.621698,-0.5722142,2.1523874
55,1437143341105,9.69532,-0.6452374,2.1697452
56,1437143341106,9.69951,-0.6332663,2.1176715
57,1437143341122,9.661801,-0.6512229,2.1021092
58,1437143341139,9.64564,-0.6356605,2.0638018
59,1437143341160,9.6049385,-0.6135142,2.0590134
60,1437143341178,9.559449,-0.5883751,2.1140802
61,1437143341203,9.560646,-0.6745663,2.1272483
62,1437143341219,9.632472,-0.7428011,2.1362264
63,1437143341240,9.731233,-0.724246,2.1452048
64,1437143341259,9.774927,-0.60573304,2.220622
65,1437143341281,9.7007065,-0.533907,2.2230163
66,1437143341332,9.588778,-0.52492875,2.1206641
67,1437143341333,9.531916,-0.55725044,2.0512323
68,1437143341338,9.533113,-0.5638345,2.0667946
69,1437143341358,9.643246,-0.49559975,2.0937295
70,1437143341378,9.647436,-0.4177882,2.1206641
71,1437143341398,9.51336,-0.48841715,2.1619642
72,1437143341418,9.559449,-0.557849,2.2421699
73,1437143341441,9.688137,-0.66618663,2.208651
74,1437143341458,9.703101,-0.6835446,2.0608091
75,1437143341478,9.609727,-0.62728083,2.0153193
76,1437143341498,9.578004,-0.6147113,2.0494366
77,1437143341519,9.614515,-0.6925228,2.1146786
78,1437143341539,9.617508,-0.76195467,2.0859482
79,1437143341596,9.619304,-0.6254852,2.0763714
80,1437143341597,9.682152,-0.52852005,2.0326772
81,1437143341598,9.714474,-0.58777654,1.9602526
82,1437143341624,9.627085,-0.6739678,1.9847932
83,1437143341639,9.567828,-0.6997054,2.0308816
84,1437143341665,9.671976,-0.6027403,2.0685902
85,1437143341678,9.707291,-0.60214174,2.0518308
86,1437143341699,9.589376,-0.5835867,2.099715
87,1437143341719,9.561244,-0.54049104,2.043451
88,1437143341738,9.595362,-0.5434838,2.0560207
89,1437143341760,9.721058,-0.57041854,2.058415
90,1437143341783,9.760562,-0.6099229,2.098518
91,1437143341799,9.64145,-0.6147113,2.046444
92,1437143341824,9.511565,-0.59376204,1.9901801
93,1437143341841,9.536105,-0.5781997,1.9853917
94,1437143341862,9.71986,-0.58657944,2.030283
95,1437143341882,9.7803135,-0.5883751,2.0608091
96,1437143341900,9.657611,-0.61171854,2.0428526
97,1437143341921,9.515755,-0.6422446,2.0189106
98,1437143341940,9.5492735,-0.7098808,2.0129251
99,1437143341961,9.69951,-0.6895301,2.067393
100,1437143341980,9.776723,-0.6075287,2.1110873
101,1437143342000,9.7007065,-0.6464345,2.0829554
102,1437143342059,9.592369,-0.7529764,2.0248961
103,1437143342060,9.572019,-0.76195467,2.0159178
104,1437143342061,9.594165,-0.7505822,2.0177135
105,1437143342086,9.697116,-0.6997054,2.1320367
106,1437143342100,9.690532,-0.6027403,2.1996727
107,1437143342127,9.570822,-0.60094464,2.0775685
108,1437143342140,9.487024,-0.70509243,1.9722236
109,1437143342160,9.637859,-0.7278373,2.071583
110,1437143342180,9.815628,-0.6841431,2.1859062
111,1437143342199,9.677961,-0.7350199,2.130241
112,1437143342220,9.509769,-0.7254431,2.042254
113,1437143342240,9.51755,-0.64463884,2.0518308
114,1437143342259,9.703699,-0.6410475,2.134431
115,1437143342279,9.805453,-0.6961141,2.168548
116,1437143342302,9.598953,-0.74758947,2.0907366
117,1437143342320,9.496601,-0.7248446,2.1092918
118,1437143342342,9.621099,-0.6607997,2.147599
119,1437143342359,9.665991,-0.6727707,2.1877017
120,1437143342380,9.696517,-0.6278794,2.220622
121,1437143342400,9.588778,-0.62728083,2.146402
122,1437143342420,9.516952,-0.66858083,2.0859482
123,1437143342440,9.598953,-0.7332243,2.0817583
124,1437143342464,9.742006,-0.6907272,2.1529858
125,1437143342524,9.750386,-0.61112,2.19668
126,1437143342525,9.595362,-0.58657944,2.1751323
127,1437143342526,9.489418,-0.64463884,2.098518
128,1437143342547,9.534908,-0.6961141,2.1266496
129,1437143342586,9.657013,-0.7080852,2.2272062
130,1437143342587,9.746197,-0.6596026,2.2643163
131,1437143342625,9.660604,-0.6847417,2.19668
132,1437143342626,9.532514,-0.6386533,2.1080947
133,1437143342645,9.533113,-0.59136784,2.1619642
134,1437143342661,9.664195,-0.6895301,2.2337902
135,1437143342679,9.709685,-0.7320272,2.2583308
136,1437143342699,9.697116,-0.7727286,2.1972785
137,1437143342719,9.551667,-0.6596026,2.1392193
138,1437143342739,9.48044,-0.62967503,2.098518
139,1437143342759,9.573814,-0.7290344,2.2637177
140,1437143342786,9.7162695,-0.717662,2.2918496
141,1437143342807,9.693524,-0.61770403,2.220622
142,1437143342824,9.569624,-0.5590461,2.1817162
143,1437143342842,9.534908,-0.5746084,2.1906946
144,1437143342860,9.60853,-0.6973112,2.2002714
145,1437143342879,9.662399,-0.7272388,2.2038627
146,1437143342899,9.622296,-0.6422446,2.2397757
147,1437143342920,9.515156,-0.61291564,2.2457612
148,1437143342939,9.490616,-0.60573304,2.1709423
149,1437143342959,9.5492735,-0.6356605,2.2403743
150,1437143342991,9.572019,-0.6745663,2.2948422
151,1437143343007,9.558251,-0.7128736,2.307412
152,1437143343019,9.48463,-0.5518635,2.2301989
153,1437143343040,9.459491,-0.480636,2.1691468
154,1437143343060,9.733028,-0.64463884,2.3714569
155,1437143343080,9.907207,-0.8595184,2.3265655
156,1437143343100,9.668983,-0.79846627,2.1110873
157,1437143343126,9.321824,-0.48722005,2.0458453
158,1437143343139,9.202114,-0.30825347,2.2301989
159,1437143343159,9.758167,-0.52971715,2.5755625
160,1437143343179,10.180744,-0.95588505,2.6114755
161,1437143343199,9.841366,-0.931943,2.1787236
162,1437143343224,9.44333,-0.58657944,1.9871874
163,1437143343238,9.317036,-0.4321534,2.2493525
164,1437143343259,9.445126,-0.64583594,2.5151088
165,1437143343278,9.5971575,-0.80445176,2.5528176
166,1437143343298,9.598953,-0.8158242,2.4863784
167,1437143343318,9.540296,-0.75956047,2.2697031
168,1437143343338,9.564238,-0.6715736,2.1667526
169,1437143343358,9.581595,-0.6171055,2.295441
170,1437143343378,9.439739,-0.60812724,2.4013844
171,1437143343399,9.312846,-0.6901286,2.4744074
172,1437143343419,9.427768,-0.8846575,2.4229321
173,1437143343439,9.5732155,-1.0151415,2.2936451
174,1437143343459,9.644443,-0.8738836,2.292448
175,1437143343479,9.594165,-0.5303157,2.456451
176,1437143343499,9.670779,-0.42437226,2.6048915
177,1437143343520,9.649231,-0.6691794,2.6390088
178,1437143343544,9.487623,-0.8463503,2.4355016
179,1437143343560,9.437943,-0.7392098,2.2290018
180,1437143343581,9.5253315,-0.5793968,2.3211784
181,1437143343601,9.627085,-0.47105917,2.44029
182,1437143343620,9.824607,-0.39803603,2.621651
183,1437143343639,9.739613,-0.5327099,2.496554
184,1437143343661,9.490616,-0.7356185,2.2026656
185,1437143343680,9.412206,-0.7380127,2.2050598
186,1437143343702,9.454104,-0.7080852,2.4307132
187,1437143343722,9.572019,-0.65421563,2.5031378
188,1437143343741,9.622895,-0.55365914,2.3409307
189,1437143343761,9.510367,-0.44651863,2.2619221
190,1437143343807,9.519944,-0.51355624,2.3720553
191,1437143343808,9.561244,-0.6440403,2.417545
192,1437143343831,9.438541,-0.6853402,2.432509
193,1437143343840,9.540296,-0.52971715,2.429516
194,1437143343861,9.559449,-0.5386954,2.44448
195,1437143343881,9.536105,-0.55844754,2.4833858
196,1437143343901,9.570822,-0.5734113,2.4384944
197,1437143343922,9.574412,-0.6003461,2.4157495
198,1437143343943,9.534309,-0.60333884,2.3971944
199,1437143343963,9.51336,-0.599149,2.3505075
200,1437143343982,9.481039,-0.5883751,2.3654714
201,1437143344000,9.523536,-0.61291564,2.3852234
202,1437143344023,9.669582,-0.5781997,2.4241292
203,1437143344041,9.702502,-0.5057751,2.392406
204,1437143344062,9.575011,-0.47285482,2.4546554
205,1437143344083,9.500193,-0.5129577,2.4181437
206,1437143344102,9.484032,-0.6015432,2.367267
207,1437143344124,9.441534,-0.59615624,2.3355439
208,1437143344141,9.444528,-0.5770026,2.2493525
209,1437143344162,9.509769,-0.50397944,2.32058
210,1437143344192,9.654019,-0.4938041,2.405574
211,1437143344238,9.793482,-0.5267244,2.5001452
212,1437143344239,9.745598,-0.504578,2.3864205
213,1437143344246,9.603143,-0.44592008,2.3852234
214,1437143344261,9.555259,-0.40880993,2.3050177
215,1437143344281,9.510966,-0.35314476,2.2667105
216,1437143344301,9.52174,-0.23044191,2.1386206
217,1437143344325,9.446921,-0.37828386,2.1763294
218,1437143344341,9.431957,-0.46926352,2.223615
219,1437143344365,9.537302,-0.5033809,2.4211364
220,1437143344385,9.646837,-0.6147113,2.432509
221,1437143344403,9.772532,-0.724246,2.4600422
222,1437143344423,9.730635,-0.78649527,2.610877
223,1437143344441,9.372701,-0.46028528,2.0446482
224,1437143344462,9.4535055,-0.2717419,2.2481554
225,1437143344481,9.621099,-0.52373165,2.243367
226,1437143344501,9.626487,-0.6805518,2.2798786
227,1437143344524,9.601946,-0.54408234,2.2517467
228,1437143344543,9.630676,-0.47644615,2.2703018
229,1437143344564,9.675568,-0.40641573,2.3080103
230,1437143344584,9.671976,-0.43155485,2.3223755
231,1437143344601,9.676167,-0.49919105,2.2571337
232,1437143344621,9.647436,-0.57400984,2.1996727
233,1437143344641,9.554661,-0.6356605,2.19249
234,1437143344663,9.524733,-0.6991069,2.211644
235,1437143344684,9.566631,-0.81881696,2.2038627
236,1437143344736,9.67018,-0.8487445,2.2272062
237,1437143344747,9.651027,-0.7302315,2.2451627
238,1437143344748,9.642049,-0.61650693,2.1649568
239,1437143344776,9.609129,-0.60214174,2.1667526
240,1437143344784,9.632472,-0.65541273,2.2343888
241,1437143344801,9.64564,-0.6925228,2.2361844
242,1437143344823,9.542689,-0.7835025,2.1452048
243,1437143344847,9.545682,-0.81043726,2.087744
244,1437143344862,9.589975,-0.760159,2.0608091
245,1437143344882,9.589376,-0.7374141,2.1110873
246,1437143344905,9.542689,-0.7320272,2.144606
247,1437143344925,9.5809965,-0.78170687,2.2493525
248,1437143344942,9.610326,-0.9355343,2.1649568
249,1437143344967,9.620501,-0.96905315,2.212841
250,1437143344986,9.625888,-0.95708215,2.3918076
251,1437143345005,9.676167,-1.0348936,2.4091654
252,1437143345022,9.642648,-1.1994951,2.309806
253,1437143345041,9.534908,-1.1869255,2.2720973
254,1437143345061,9.495404,-0.98222125,2.1984756
