id,attr_time,attr_x,attr_y,attr_z
1,1437144618013,-8.67287,-4.35587,2.07285
2,1437144618034,-8.69533,-4.28394,2.14192
3,1437144618052,-8.65114,-4.2894,2.14581
4,1437144618073,-8.67711,-4.34229,2.13092
5,1437144618093,-8.70576,-4.42593,2.10507
6,1437144618112,-8.6601,-4.42174,2.11473
7,1437144618132,-8.61861,-4.42239,2.08171
8,1437144618153,-8.63351,-4.47665,2.04407
9,1437144618171,-8.61612,-4.47321,2.09074
10,1437144618192,-8.5795,-4.45946,2.13632
11,1437144618212,-8.57851,-4.41679,2.13388
12,1437144618232,-8.65155,-4.41704,2.1414
13,1437144618251,-8.6906,-4.49155,2.14468
14,1437144618271,-8.66063,-4.4989,2.13379
15,1437144618290,-8.58078,-4.46806,2.11322
16,1437144618311,-8.56946,-4.41766,2.10818
17,1437144618331,-8.59653,-4.33121,2.15019
18,1437144618350,-8.68774,-4.35201,2.20328
19,1437144618369,-8.74637,-4.47394,2.05086
20,1437144618390,-8.66,-4.50623,2.10863
21,1437144618427,-8.55876,-4.50516,2.06555
22,1437144618447,-8.66025,-4.4024,2.14702
23,1437144618467,-8.66423,-4.27544,2.30057
24,1437144618486,-8.69162,-4.36479,2.1433
25,1437144618506,-8.62506,-4.43153,2.11159
26,1437144618527,-8.70981,-4.58095,2.06743
27,1437144618546,-8.66943,-4.58388,2.03207
28,1437144618566,-8.6236,-4.4404,2.08803
29,1437144618585,-8.62506,-4.22318,2.14984
30,1437144618605,-8.57304,-4.17676,2.19386
31,1437144618625,-8.67462,-4.23648,2.19345
32,1437144618644,-8.70841,-4.34572,2.16664
33,1437144618664,-8.68747,-4.45912,2.12595
34,1437144618684,-8.69821,-4.50114,2.1777
35,1437144618704,-8.64986,-4.4949,2.2123
36,1437144618724,-8.62918,-4.43701,2.17601
37,1437144618744,-8.60022,-4.39301,2.15508
38,1437144618763,-8.53218,-4.34383,2.16978
39,1437144618786,-8.56462,-4.30353,2.20255
40,1437144618804,-8.64595,-4.29706,2.15762
41,1437144618825,-8.70673,-4.37105,2.13791
42,1437144618843,-8.6994,-4.40875,2.19733
43,1437144618864,-8.66768,-4.37137,2.20393
44,1437144618884,-8.67571,-4.30074,2.26859
45,1437144618904,-8.66501,-4.26082,2.22031
46,1437144618923,-8.6736,-4.22211,2.23813
47,1437144618944,-8.68578,-4.22842,2.07515
48,1437144618963,-8.72595,-4.34676,2.09328
49,1437144618984,-8.65288,-4.29495,2.16107
50,1437144619002,-8.64995,-4.32799,2.23456
51,1437144619024,-8.76144,-4.28473,2.2536
52,1437144619043,-8.65169,-4.19386,2.39311
53,1437144619062,-8.65109,-4.20367,2.30148
54,1437144619082,-8.65346,-4.2355,2.1993
55,1437144619101,-8.72389,-4.3296,2.18597
56,1437144619122,-8.72275,-4.31474,2.07457
57,1437144619141,-8.71007,-4.24976,2.03465
58,1437144619162,-8.72119,-4.14583,2.15126
59,1437144619181,-8.69432,-4.10152,2.18887
60,1437144619200,-8.65086,-4.08254,2.23459
61,1437144619221,-8.63428,-4.10822,2.28004
62,1437144619240,-8.61572,-4.10583,2.21826
63,1437144619260,-8.6703,-4.14314,2.16734
64,1437144619280,-8.72441,-4.18179,2.16228
65,1437144619299,-8.77367,-4.26923,2.18678
66,1437144619319,-8.72205,-4.27287,2.24091
67,1437144619339,-8.67464,-4.23378,2.24698
68,1437144619359,-8.64943,-4.13908,2.19736
69,1437144619379,-8.67793,-4.08108,2.21416
70,1437144619398,-8.72075,-4.05421,2.24434
71,1437144619418,-8.75427,-4.08675,2.15936
72,1437144619438,-8.76831,-4.12439,2.12018
73,1437144619458,-8.71327,-4.11379,2.09622
74,1437144619478,-8.60629,-4.14267,2.1683
75,1437144619517,-8.65459,-4.10159,2.19028
76,1437144619536,-8.83188,-4.05191,2.2688
77,1437144619555,-8.92285,-4.18486,2.26274
78,1437144619577,-8.77298,-4.22415,2.23099
79,1437144619596,-8.81055,-4.18773,2.07191
80,1437144619616,-8.82123,-4.2018,1.95381
81,1437144619636,-8.73434,-4.15065,1.99213
82,1437144619656,-8.66931,-4.05037,2.03023
83,1437144619675,-8.52237,-3.95657,2.1329
84,1437144619696,-8.57309,-3.93224,2.13312
85,1437144619715,-8.62736,-3.98988,2.12135
86,1437144619735,-8.67075,-3.99083,2.04704
87,1437144619755,-8.8264,-4.03986,2.12868
88,1437144619774,-8.95161,-4.16933,2.12413
89,1437144619794,-8.9245,-4.25761,2.18311
90,1437144619814,-8.81238,-4.21869,2.26273
91,1437144619834,-8.68439,-3.97583,2.37263
92,1437144619853,-8.8212,-3.77258,2.39478
93,1437144619872,-8.70789,-3.69284,2.33778
94,1437144619893,-8.64099,-3.72417,2.21405
95,1437144619912,-8.82748,-3.79727,2.20255
96,1437144619933,-9.02147,-3.96947,2.20258
97,1437144619952,-9.08974,-4.03592,2.21617
98,1437144619972,-8.9731,-4.09549,2.27875
99,1437144619992,-8.88846,-4.06752,2.28334
100,1437144620011,-8.79646,-4.02385,2.32309
101,1437144620030,-8.83304,-4.05505,2.36896
102,1437144620051,-8.98737,-4.09105,2.53398
103,1437144620071,-8.9413,-4.17943,2.44374
104,1437144620091,-8.78185,-4.1422,2.45934
105,1437144620111,-8.7688,-4.08108,2.41687
106,1437144620130,-8.75317,-4.05281,2.39771
107,1437144620150,-8.77164,-4.1675,2.39491
108,1437144620170,-8.73697,-4.2513,2.28703
109,1437144620189,-8.76097,-4.26749,2.16866
110,1437144620209,-8.62013,-4.22026,2.26675
111,1437144620229,-8.6398,-4.16348,2.33736
112,1437144620249,-8.55411,-4.0934,2.30821
113,1437144620269,-8.44196,-4.10672,2.28116
114,1437144620289,-8.57509,-4.20023,2.20279
115,1437144620308,-8.69098,-4.31223,2.12923
116,1437144620328,-8.75566,-4.355,2.10327
117,1437144620348,-8.86877,-4.37256,2.20116
118,1437144620369,-8.76634,-4.33264,2.17883
119,1437144620387,-8.63119,-4.32216,2.25528
120,1437144620407,-8.56578,-4.24283,2.24263
121,1437144620426,-8.57207,-4.13518,2.40576
122,1437144620447,-8.60348,-4.12387,2.41687
123,1437144620467,-8.63795,-4.20024,2.32864
124,1437144620486,-8.64156,-4.23807,2.28566
125,1437144620506,-8.68195,-4.20222,2.13878
126,1437144620526,-8.72611,-4.11723,2.12488
127,1437144620546,-8.75313,-4.10538,2.10817
128,1437144620565,-8.71008,-4.10579,2.08725
129,1437144620585,-8.64455,-4.02325,2.09367
130,1437144620625,-8.67519,-4.05666,2.07755
131,1437144620645,-8.70666,-4.06383,2.17421
132,1437144620664,-8.70305,-4.17847,2.21077
133,1437144620683,-8.72153,-4.22339,2.2948
134,1437144620704,-8.74559,-4.21394,2.36859
135,1437144620724,-8.69948,-4.16724,2.35526
136,1437144620743,-8.67197,-4.1389,2.32979
137,1437144620764,-8.75484,-4.16606,2.31711
138,1437144620781,-8.74734,-4.30882,2.28203
139,1437144620801,-8.64897,-4.33606,2.29657
140,1437144620821,-8.61125,-4.27769,2.19432
141,1437144620840,-8.7226,-4.17096,2.05954
142,1437144620859,-8.71458,-4.00473,2.18085
143,1437144620880,-8.72731,-3.98048,2.15962
144,1437144620899,-8.78749,-4.06053,2.16782
145,1437144620919,-8.78694,-4.12407,2.20804
146,1437144620939,-8.76895,-4.24463,2.25472
147,1437144620959,-8.80272,-4.29765,2.29219
148,1437144620979,-8.81471,-4.28735,2.39526
149,1437144620999,-8.77882,-4.27376,2.51453
150,1437144621018,-8.67426,-4.28896,2.38808
151,1437144621038,-8.55006,-4.36032,2.30437
152,1437144621058,-8.6068,-4.25325,2.21135
153,1437144621077,-8.67493,-4.1673,2.20511
154,1437144621097,-8.75218,-4.19966,2.13141
155,1437144621117,-8.77832,-4.21816,2.14992
156,1437144621137,-8.81274,-4.26553,2.16898
157,1437144621156,-8.75047,-4.17818,2.12962
158,1437144621187,-8.72287,-4.18378,2.22169
159,1437144621196,-8.73685,-4.13913,2.30699
160,1437144621217,-8.76205,-4.10545,2.31807
161,1437144621236,-8.71631,-4.1572,2.31285
162,1437144621255,-8.68446,-4.22943,2.33087
163,1437144621276,-8.64857,-4.26178,2.29132
164,1437144621296,-8.66133,-4.24658,2.24986
165,1437144621315,-8.64203,-4.16701,2.16243
166,1437144621335,-8.65185,-4.06442,2.15822
167,1437144621355,-8.65694,-4.11821,2.19632
168,1437144621375,-8.73344,-4.11395,2.15242
169,1437144621394,-8.80154,-4.17693,2.06972
170,1437144621414,-8.82523,-4.26672,2.11708
171,1437144621434,-8.75523,-4.23189,2.2041
172,1437144621453,-8.68765,-4.23116,2.25288
173,1437144621474,-8.69395,-4.14713,2.29158
174,1437144621493,-8.67874,-4.01341,2.42319
175,1437144621512,-8.75215,-4.05362,2.39085
176,1437144621533,-8.68033,-4.14012,2.34534
177,1437144621552,-8.71098,-4.22835,2.26251
178,1437144621572,-8.74313,-4.27222,2.12749
179,1437144621592,-8.77637,-4.21594,2.09944
180,1437144621611,-8.75314,-4.11702,2.1525
181,1437144621631,-8.69714,-4.11629,2.20403
182,1437144621651,-8.68462,-4.09425,2.24107
183,1437144621690,-8.64775,-4.13384,2.33678
184,1437144621711,-8.67226,-4.18741,2.33827
185,1437144621730,-8.6579,-4.18069,2.31236
186,1437144621750,-8.68472,-4.1926,2.26083
187,1437144621770,-8.73212,-4.17865,2.29938
188,1437144621789,-8.72961,-4.14737,2.34851
189,1437144621809,-8.73038,-4.14008,2.30237
190,1437144621829,-8.73494,-4.15805,2.2477
191,1437144621849,-8.72984,-4.11212,2.25191
192,1437144621869,-8.75105,-4.11101,2.36986
193,1437144621888,-8.73999,-4.1161,2.43851
194,1437144621908,-8.70549,-4.13748,2.33902
195,1437144621928,-8.70328,-4.18292,2.33284
196,1437144621948,-8.75549,-4.13202,2.32842
197,1437144621967,-8.72871,-4.12477,2.33203
198,1437144621987,-8.71489,-4.08347,2.29669
199,1437144622007,-8.66171,-4.00748,2.17047
200,1437144622027,-8.65913,-4.03586,2.15027
201,1437144622046,-8.65192,-4.0675,2.32211
202,1437144622067,-8.61003,-4.18442,2.31305
203,1437144622086,-8.65863,-4.31709,2.31413
204,1437144622106,-8.71732,-4.24681,2.47653
205,1437144622126,-8.74545,-4.2668,2.46182
206,1437144622145,-8.72914,-4.27441,2.33243
207,1437144622166,-8.68648,-4.32233,2.28601
208,1437144622185,-8.65848,-4.33835,2.20686
209,1437144622205,-8.54057,-4.314,2.18552
210,1437144622224,-8.49994,-4.13222,2.30464
211,1437144622245,-8.54381,-4.0701,2.3985
212,1437144622264,-8.59489,-4.14409,2.30904
213,1437144622284,-8.67218,-4.27159,2.32735
214,1437144622305,-8.70486,-4.35004,2.321
215,1437144622324,-8.74623,-4.34036,2.26129
216,1437144622343,-8.72247,-4.25684,2.22849
217,1437144622363,-8.63609,-4.24515,2.24916
218,1437144622382,-8.56198,-4.19128,2.25796
219,1437144622403,-8.50194,-4.18745,2.31313
220,1437144622423,-8.58659,-4.2542,2.41368
221,1437144622442,-8.67313,-4.32353,2.41241
222,1437144622462,-8.63304,-4.36877,2.27263
223,1437144622482,-8.59993,-4.37657,2.10379
224,1437144622501,-8.66338,-4.29408,2.04324
225,1437144622521,-8.8058,-4.23207,2.13576
226,1437144622541,-8.8149,-4.22488,2.20161
227,1437144622561,-8.75894,-4.27937,2.13206
228,1437144622580,-8.81007,-4.41168,2.21906
229,1437144622601,-8.91696,-4.47858,2.36372
230,1437144622620,-8.88387,-4.5704,2.53935
231,1437144622640,-8.67134,-4.48206,2.50398
232,1437144622660,-8.44057,-4.42351,2.28166
233,1437144622679,-8.46847,-4.55692,2.32083
234,1437144622699,-8.73412,-4.51868,2.39784
235,1437144622719,-9.10768,-4.6528,2.1964
236,1437144622739,-9.43848,-4.7679,2.00107
237,1437144622759,-9.43593,-4.72672,1.83768
238,1437144622779,-9.01692,-4.75613,1.71283
239,1437144622818,-9.04692,-4.92894,1.74127
240,1437144622838,-9.05296,-4.96403,2.01508
241,1437144622858,-8.12791,-4.68489,2.2464
242,1437144622877,-7.19147,-4.4866,2.10403
243,1437144622898,-6.4715,-4.46222,2.24864
244,1437144622917,-5.96526,-4.39719,2.37737
245,1437144622937,-5.5928,-4.4528,2.57515
246,1437144622957,-5.79144,-4.62219,2.49001
247,1437144622976,-6.78833,-5.01776,1.99469
248,1437144622996,-8.46509,-5.59204,1.84592
249,1437144623016,-9.31976,-5.85739,1.27458
250,1437144623036,-8.67244,-5.92171,1.18959
251,1437144623055,-8.43916,-5.68993,0.867554
252,1437144623075,-8.98915,-4.94536,0.460037
253,1437144623095,-9.79189,-4.84218,0.166275
254,1437144623114,-10.6767,-5.33766,-0.457764
255,1437144623136,-11.1472,-5.73703,-0.870697
256,1437144623155,-10.8895,-5.75258,-0.924454
257,1437144623175,-10.5298,-5.71199,-0.709702
258,1437144623196,-10.0792,-5.68488,-0.47374
259,1437144623213,-9.81154,-5.61572,-0.288895
260,1437144623234,-9.47617,-5.55689,-0.436066
261,1437144623253,-9.05263,-5.35429,-0.535111
262,1437144623273,-8.93321,-5.06268,-0.702927
263,1437144623293,-9.0045,-4.69063,-0.716614
264,1437144623313,-9.08003,-4.29335,-0.444794
265,1437144623332,-9.09529,-4.19151,-0.25795
266,1437144623352,-9.00893,-4.17926,-0.13446
267,1437144623372,-8.88481,-4.26291,-0.134567
268,1437144623391,-8.94313,-4.50563,-0.143646
269,1437144623411,-8.7615,-4.66045,-0.110703
270,1437144623431,-8.5963,-4.79305,-0.245605
271,1437144623451,-8.65204,-4.87346,-0.379562
272,1437144623470,-8.6675,-4.92995,-0.476975
273,1437144623491,-8.53412,-4.86629,-0.46135
274,1437144623510,-8.20819,-4.76682,-0.596893
275,1437144623530,-7.99513,-4.65164,-0.642487
276,1437144623550,-8.08746,-4.64578,-0.551865
277,1437144623569,-8.40584,-4.6225,-0.436752
278,1437144623589,-8.89816,-4.54214,-0.0249481
279,1437144623609,-9.24701,-4.48276,0.290787
280,1437144623629,-9.66814,-4.38986,0.519257
281,1437144623648,-10.1153,-4.18977,0.659164
282,1437144623669,-9.98418,-3.94754,0.80397
283,1437144623688,-9.30847,-3.53499,0.933975
284,1437144623708,-9.02477,-3.30461,1.13666
