id,attr_time,attr_x,attr_y,attr_z
1,1436283864016,-9.23627,-3.13759,1.40073
2,1436283864037,-9.20787,-3.17761,1.3873
3,1436283864057,-9.22131,-3.20911,1.4129
4,1436283864076,-9.23862,-3.22415,1.39478
5,1436283864096,-9.27341,-3.21761,1.40506
6,1436283864116,-9.29085,-3.27727,1.37041
7,1436283864135,-9.23541,-3.26392,1.41299
8,1436283864155,-9.24939,-3.11206,1.37204
9,1436283864174,-9.19543,-3.14072,1.3802
10,1436283864195,-9.25973,-3.21529,1.40118
11,1436283864215,-9.22115,-3.23024,1.35205
12,1436283864234,-9.18765,-3.22099,1.34763
13,1436283864254,-9.14125,-3.23392,1.37341
14,1436283864271,-9.20712,-3.25642,1.38994
15,1436283864294,-9.26573,-3.28151,1.49265
16,1436283864311,-9.25468,-3.26218,1.43332
17,1436283864333,-9.19055,-3.26976,1.36675
18,1436283864352,-9.18466,-3.20801,1.39912
19,1436283864372,-9.24393,-3.1837,1.36749
20,1436283864392,-9.25082,-3.23059,1.34509
21,1436283864412,-9.24478,-3.24673,1.35147
22,1436283864431,-9.23466,-3.20215,1.39601
23,1436283864451,-9.24602,-3.12297,1.35402
24,1436283864471,-9.29776,-3.11351,1.34357
25,1436283864490,-9.27179,-3.23412,1.33691
26,1436283864511,-9.26994,-3.24927,1.36957
27,1436283864530,-9.27438,-3.22441,1.41423
28,1436283864550,-9.21573,-3.18735,1.43488
29,1436283864570,-9.19124,-3.13718,1.33401
30,1436283864589,-9.20116,-3.17871,1.27853
31,1436283864610,-9.27518,-3.20094,1.30789
32,1436283864649,-9.27792,-3.24004,1.36931
33,1436283864669,-9.2659,-3.17728,1.36232
34,1436283864688,-9.25633,-3.10738,1.33382
35,1436283864708,-9.21707,-3.10925,1.34259
36,1436283864728,-9.21825,-3.17464,1.36479
37,1436283864748,-9.30507,-3.24779,1.37315
38,1436283864766,-9.30209,-3.30717,1.3606
39,1436283864787,-9.2242,-3.2739,1.39587
40,1436283864806,-9.1516,-3.14738,1.35545
41,1436283864827,-9.16875,-3.15596,1.35698
42,1436283864846,-9.24933,-3.24225,1.33701
43,1436283864866,-9.28169,-3.28336,1.36691
44,1436283864886,-9.24692,-3.23044,1.44418
45,1436283864906,-9.19138,-3.19374,1.44267
46,1436283864926,-9.20361,-3.22247,1.39081
47,1436283864945,-9.22598,-3.27032,1.38817
48,1436283864965,-9.23189,-3.27881,1.35136
49,1436283864984,-9.21362,-3.27582,1.35559
50,1436283865004,-9.20683,-3.25359,1.36357
51,1436283865024,-9.23811,-3.18039,1.41222
52,1436283865044,-9.25673,-3.24805,1.36549
53,1436283865064,-9.2406,-3.27687,1.38039
54,1436283865081,-9.2393,-3.23969,1.35945
55,1436283865103,-9.22293,-3.10187,1.39624
56,1436283865122,-9.19351,-3.09067,1.39818
57,1436283865143,-9.23486,-3.14456,1.35864
58,1436283865162,-9.24724,-3.26939,1.32591
59,1436283865182,-9.26161,-3.24979,1.30324
60,1436283865202,-9.26102,-3.24861,1.31624
61,1436283865222,-9.24976,-3.20033,1.27954
62,1436283865241,-9.23164,-3.13966,1.30345
63,1436283865261,-9.29886,-3.09489,1.29752
64,1436283865281,-9.32762,-3.15991,1.27007
65,1436283865299,-9.25789,-3.21341,1.31744
66,1436283865320,-9.24858,-3.16727,1.30348
67,1436283865340,-9.24843,-3.1618,1.30801
68,1436283865360,-9.25432,-3.21666,1.2666
69,1436283865380,-9.23804,-3.2719,1.28368
70,1436283865398,-9.16508,-3.17545,1.39204
71,1436283865419,-9.20586,-3.14682,1.33485
72,1436283865439,-9.25682,-3.18109,1.40359
73,1436283865459,-9.22821,-3.20692,1.40941
74,1436283865479,-9.18054,-3.19347,1.3943
75,1436283865498,-9.18346,-3.18857,1.32582
76,1436283865518,-9.22441,-3.24435,1.28481
77,1436283865538,-9.26662,-3.26497,1.33058
78,1436283865557,-9.27881,-3.20065,1.34125
79,1436283865576,-9.224,-3.14282,1.40031
80,1436283865597,-9.23024,-3.09381,1.34225
81,1436283865636,-9.23242,-3.13271,1.25818
82,1436283865637,-9.23987,-3.21704,1.29085
83,1436283865657,-9.2635,-3.1824,1.33235
84,1436283865696,-9.29909,-3.22066,1.25607
85,1436283865716,-9.25519,-3.17877,1.25504
86,1436283865735,-9.24602,-3.16455,1.26389
87,1436283865755,-9.24953,-3.23334,1.34224
88,1436283865775,-9.22568,-3.18439,1.35413
89,1436283865795,-9.22176,-3.16618,1.37895
90,1436283865815,-9.25197,-3.18768,1.34761
91,1436283865834,-9.31468,-3.24382,1.29291
92,1436283865854,-9.31612,-3.30878,1.28882
