id,attr_time,attr_x,attr_y,attr_z
1,1436282501617,2.5677812,9.792285,-1.1875241
2,1436282501637,2.4019828,9.828796,-1.198298
3,1436282501656,2.4486697,9.829395,-1.1593921
4,1436282501675,2.542642,9.816826,-1.1426327
5,1436282501695,2.6282349,9.8042555,-1.2060791
6,1436282501718,2.5067291,9.804854,-1.192911
7,1436282501738,2.4019828,9.840768,-1.1725603
8,1436282501758,2.5067291,9.82341,-1.1288661
9,1436282501777,2.5264814,9.799467,-1.1857284
10,1436282501795,2.4887726,9.815628,-1.2174516
11,1436282501814,2.5157075,9.83957,-1.216853
12,1436282501834,2.4899697,9.842564,-1.1438298
13,1436282501869,2.456451,9.833585,-1.1318588
14,1436282501886,2.554613,9.808446,-1.1587936
15,1436282502026,2.6114755,9.788095,-1.2084733
16,1436282502027,2.5151088,9.791686,-1.216853
17,1436282502028,2.5252843,9.829993,-1.1186907
18,1436282502029,2.4355016,9.829993,-1.146224
19,1436282502030,2.4833858,9.831789,-1.1474211
20,1436282502031,2.545635,9.812635,-1.1815386
21,1436282502032,2.52289,9.821614,-1.2042835
22,1436282502039,2.4917655,9.810242,-1.1683705
23,1436282502055,2.4893713,9.785102,-1.1372458
24,1436282502074,2.4384944,9.834782,-1.163582
25,1436282502098,2.4666264,9.838972,-1.1474211
26,1436282502114,2.508525,9.827001,-1.186327
27,1436282502135,2.5647886,9.788693,-1.1833342
28,1436282502155,2.5151088,9.806051,-1.1426327
29,1436282502177,2.4588451,9.850345,-1.1611878
30,1436282502197,2.456451,9.845556,-1.1145009
31,1436282502217,2.5312698,9.809643,-1.1815386
32,1436282502237,2.552219,9.786898,-1.1857284
33,1436282502257,2.4797945,9.807249,-1.1528081
34,1436282502277,2.3995886,9.854534,-1.1246762
35,1436282502297,2.4600422,9.826403,-1.1450269
36,1436282502317,2.574964,9.818622,-1.1773487
37,1436282502337,2.5354595,9.816227,-1.2114661
38,1436282502357,2.456451,9.813234,-1.1683705
39,1436282502375,2.4061728,9.83957,-1.1486182
40,1436282502396,2.4438813,9.854534,-1.1677719
41,1436282502417,2.553416,9.81922,-1.1647792
42,1436282502435,2.5420437,9.813833,-1.1899183
43,1436282502455,2.4905684,9.784504,-1.1917139
44,1436282502477,2.3894134,9.832987,-1.1402385
45,1436282502500,2.4211364,9.879673,-1.1677719
46,1436282502519,2.4953568,9.834184,-1.1665748
47,1436282502540,2.5797524,9.788693,-1.2078748
48,1436282502557,2.5605986,9.766547,-1.2024878
49,1436282502576,2.4271219,9.816826,-1.1647792
50,1436282502594,2.379238,9.865308,-1.1707647
51,1436282502615,2.4366987,9.838972,-1.1593921
52,1436282502635,2.544438,9.813234,-1.163582
53,1436282502657,2.5342624,9.773131,-1.2114661
54,1436282502706,2.4600422,9.813833,-1.1761516
55,1436282502721,2.3517046,9.859921,-1.1569979
56,1436282502722,2.456451,9.870695,-1.1761516
57,1436282502735,2.492364,9.832987,-1.1965023
58,1436282502759,2.5570073,9.807249,-1.2162545
59,1436282502775,2.498948,9.785102,-1.204882
60,1436282502796,2.4121583,9.842564,-1.1731589
61,1436282502830,2.3714569,9.86471,-1.1641805
62,1436282502835,2.4474726,9.828198,-1.1701661
63,1436282502857,2.5905263,9.764751,-1.1917139
64,1436282502876,2.416348,9.834184,-1.2084733
65,1436282502897,2.4157495,9.894038,-1.1647792
66,1436282502918,2.4654293,9.833585,-1.1426327
67,1436282502937,2.5432408,9.813234,-1.186327
68,1436282502957,2.5300727,9.774328,-1.2419921
69,1436282502978,2.4636335,9.813833,-1.2228385
70,1436282503006,2.3900118,9.859921,-1.1911154
71,1436282503035,2.4971523,9.833585,-1.1127052
72,1436282503036,2.4624364,9.824607,-1.1851299
73,1436282503055,2.5492263,9.808446,-1.2378023
74,1436282503076,2.4516625,9.81922,-1.2276269
75,1436282503099,2.421735,9.858126,-1.1845313
76,1436282503116,2.3953989,9.83957,-1.1079168
77,1436282503137,2.521693,9.808446,-1.1384429
78,1436282503156,2.5516205,9.796474,-1.2551602
79,1436282503176,2.4797945,9.829993,-1.2156559
80,1436282503197,2.3780408,9.859323,-1.1677719
81,1436282503217,2.4462755,9.841366,-1.1300632
82,1436282503238,2.5510218,9.810242,-1.1701661
83,1436282503257,2.4911668,9.794081,-1.2180501
84,1436282503278,2.4366987,9.841965,-1.1905168
85,1436282503296,2.3594859,9.854534,-1.1737574
86,1436282503317,2.4791958,9.834184,-1.1444284
87,1436282503337,2.5270798,9.789292,-1.1725603
88,1436282503356,2.5031378,9.804854,-1.2108675
89,1436282503456,2.4552538,9.829395,-1.2114661
90,1436282503457,2.3948002,9.859921,-1.1312603
91,1436282503458,2.4313118,9.825205,-1.1234791
92,1436282503459,2.5222914,9.809643,-1.1827357
93,1436282503460,2.570774,9.797672,-1.1815386
94,1436282503478,2.473809,9.836577,-1.1869255
95,1436282503497,2.380435,9.857527,-1.1611878
96,1436282503515,2.4528596,9.831789,-1.1534066
97,1436282503541,2.532467,9.794679,-1.1528081
98,1436282503555,2.4887726,9.813234,-1.2078748
99,1436282503580,2.475006,9.841366,-1.1851299
100,1436282503599,2.4474726,9.832987,-1.1797429
101,1436282503616,2.48159,9.799467,-1.1552023
102,1436282503637,2.5270798,9.822811,-1.1899183
103,1436282503659,2.5061307,9.792884,-1.2150574
104,1436282503679,2.4426842,9.857527,-1.1683705
