id,attr_time,attr_x,attr_y,attr_z
1,1436284525428,4.1503487,9.105149,-2.098518
2,1436284525429,4.1611223,9.080608,-2.0925324
3,1436284525430,4.138976,9.083003,-2.0757728
4,1436284525431,4.1240125,9.09617,-2.0967221
5,1436284525451,4.143166,9.113529,-2.1158757
6,1436284525480,4.146757,9.113529,-2.1170728
7,1436284525514,4.1419687,9.115324,-2.0931308
8,1436284525515,4.1060557,9.122507,-2.0871453
9,1436284525528,4.1138372,9.114127,-2.0973208
10,1436284525549,4.1611223,9.106346,-2.119467
11,1436284525574,4.1611223,9.107543,-2.098518
12,1436284525589,4.147356,9.051279,-2.0799627
13,1436284525611,4.1359835,9.091981,-2.0745757
14,1436284525632,4.1359835,9.137471,-2.1134815
15,1436284525651,4.137779,9.134478,-2.1200657
16,1436284525672,4.1437645,9.126697,-2.099715
17,1436284525692,4.123414,9.136273,-2.0883424
18,1436284525712,4.1180267,9.111135,-2.0853498
19,1436284525732,4.135385,9.105149,-2.123657
20,1436284525752,4.1455603,9.111733,-2.1392193
21,1436284525772,4.1611223,9.090185,-2.1068976
22,1436284525792,4.110844,9.099762,-2.0620062
23,1436284525809,4.1252093,9.126697,-2.0733786
24,1436284525832,4.171298,9.102157,-2.1057005
25,1436284525853,4.171298,9.085397,-2.0769699
26,1436284525874,4.1599255,9.076419,-2.0895395
27,1436284525892,4.1252093,9.120711,-2.0937295
28,1436284525913,4.1264067,9.128492,-2.1080947
29,1436284525933,4.1395745,9.1272955,-2.0709844
30,1436284525953,4.1611223,9.107543,-2.0829554
31,1436284525970,4.1317935,9.109938,-2.067393
32,1436284525994,4.1282024,9.124303,-2.0811598
33,1436284526014,4.167108,9.090784,-2.0979192
34,1436284526035,4.173094,9.109938,-2.1003134
35,1436284526051,4.148553,9.086594,-2.0805612
36,1436284526072,4.1317935,9.11712,-2.0721815
37,1436284526141,4.123414,9.131485,-2.0787656
38,1436284526142,4.128801,9.136872,-2.1176715
39,1436284526143,4.150947,9.120112,-2.1098902
40,1436284526151,4.132991,9.100959,-2.0949266
41,1436284526176,4.132991,9.09258,-2.0709844
42,1436284526192,4.138976,9.086594,-2.100912
43,1436284526209,4.1820717,9.107543,-2.1039047
44,1436284526230,4.184466,9.100361,-2.1410148
45,1436284526249,4.1677065,9.097966,-2.1122844
46,1436284526331,4.14975,9.097368,-2.0841527
47,1436284526338,4.1186256,9.101558,-2.0620062
48,1436284526339,4.1317935,9.132084,-2.0961237
49,1436284526340,4.164714,9.141661,-2.0919337
50,1436284526362,4.1413703,9.110536,-2.0763714
51,1436284526384,4.1437645,9.072228,-2.0620062
52,1436284526389,4.160524,9.075222,-2.0967221
53,1436284526410,4.197036,9.065046,-2.0841527
54,1436284526429,4.1760864,9.089587,-2.107496
55,1436284526453,4.172495,9.112331,-2.0721815
56,1436284526469,4.11264,9.11293,-2.0841527
57,1436284526488,4.1066546,9.117719,-2.0787656
58,1436284526508,4.164714,9.116522,-2.0931308
59,1436284526528,4.189853,9.078215,-2.112883
60,1436284526549,4.152743,9.096769,-2.1003134
61,1436284526568,4.1096473,9.087791,-2.0632033
62,1436284526588,4.1371803,9.115324,-2.0949266
63,1436284526608,4.1623197,9.108142,-2.1051018
64,1436284526628,4.1760864,9.115324,-2.0632033
65,1436284526653,4.12102,9.117719,-2.0428526
66,1436284526673,4.083311,9.136872,-2.0697873
67,1436284526690,4.1437645,9.128492,-2.1021092
68,1436284526724,4.172495,9.112331,-2.0931308
69,1436284526729,4.1665096,9.082404,-2.087744
70,1436284526749,4.1479545,9.081805,-2.0709844
71,1436284526769,4.140772,9.100361,-2.095525
72,1436284526789,4.1521444,9.15423,-2.1068976
73,1436284526811,4.173692,9.133281,-2.1158757
74,1436284526830,4.1611223,9.094376,-2.1080947
75,1436284526851,4.1341877,9.07582,-2.0787656
76,1436284526869,4.1216183,9.108741,-2.0853498
77,1436284526889,4.146757,9.105747,-2.110489
78,1436284526912,4.1922474,9.10455,-2.1320367
79,1436284526929,4.2000284,9.080608,-2.0763714
80,1436284526950,4.1371803,9.09617,-2.0763714
81,1436284526972,4.1383777,9.126697,-2.0817583
82,1436284526992,4.1599255,9.132683,-2.1080947
83,1436284527014,4.19105,9.111733,-2.1045034
84,1436284527033,4.19105,9.069835,-2.0805612
85,1436284527053,4.1425676,9.0554695,-2.0907366
86,1436284527073,4.1575313,9.090784,-2.0961237
87,1436284527093,4.1934443,9.105747,-2.0895395
88,1436284527112,4.167108,9.110536,-2.1027076
89,1436284527133,4.128801,9.120112,-2.0829554
90,1436284527153,4.14975,9.107543,-2.0949266
91,1436284527170,4.155137,9.102755,-2.0967221
92,1436284527193,4.1575313,9.084799,-2.1278467
93,1436284527213,4.184466,9.108741,-2.1206641
94,1436284527233,4.167108,9.097368,-2.0919337
95,1436284527253,4.1335893,9.076419,-2.0709844
96,1436284527271,4.159327,9.090784,-2.1386206
97,1436284527292,4.156334,9.099762,-2.1374235
98,1436284527312,4.131195,9.089587,-2.1212628
99,1436284527331,4.177882,9.105747,-2.2517467
100,1436284527352,4.136582,9.030331,-2.1051018
101,1436284527372,4.0737343,8.9040365,-2.0398598
102,1436284527393,4.1359835,8.789114,-2.0093338
103,1436284527411,4.6722846,8.648455,-2.0266917
104,1436284527435,4.6261964,8.827422,-2.1984756
105,1436284527466,4.209605,9.000402,-2.2385786
106,1436284527480,4.1677065,9.050681,-2.0296845
107,1436284527490,4.2880154,8.760384,-1.9913772
108,1436284527513,4.1862617,8.5299425,-2.0440497
109,1436284527530,4.4777555,8.391078,-2.058415
110,1436284527555,4.759673,8.632893,-1.8818425
111,1436284527572,4.313753,8.813655,-1.9764135
112,1436284527590,4.23654,8.886678,-1.9758149
113,1436284527614,4.252701,9.030929,-1.822586
114,1436284527631,4.0641575,8.991425,-1.8710686
115,1436284527653,4.1096473,9.015367,-1.927931
116,1436284527670,4.1198225,9.040505,-1.9572599
117,1436284527692,3.7984009,9.342773,-2.0171149
118,1436284527713,3.25372,9.387665,-2.019509
119,1436284527733,3.834314,9.510966,-2.0165164
120,1436284527753,3.8522706,9.329605,-2.3540988
121,1436284527775,3.9755719,9.618706,-2.3409307
122,1436284527793,2.5881321,10.001179,-2.1511903
123,1436284527813,2.8125885,9.811439,-1.9351135
124,1436284527833,3.2429461,9.846154,-1.8866309
125,1436284527853,2.9670146,10.117298,-2.4139538
126,1436284527874,2.7575219,9.946113,-2.429516
127,1436284527892,3.301604,9.65821,-2.1260512
128,1436284527913,2.8000188,9.337387,-2.0799627
129,1436284527939,3.393781,9.545084,-2.0278888
130,1436284527954,2.6868927,9.693524,-2.1212628
131,1436284527973,2.558803,9.84795,-2.0775685
132,1436284527993,2.2918496,9.972448,-2.3403323
133,1436284528013,2.3475149,9.736021,-2.5157075
134,1436284528034,2.9604304,9.436148,-2.7940333
135,1436284528052,3.83192,9.284714,-2.8778305
136,1436284528073,3.5811272,9.361927,-2.6623523
137,1436284528092,3.3093853,9.486425,-2.3930047
138,1436284528113,3.0370448,9.58818,-2.1811178
139,1436284528132,2.903568,9.653421,-1.9937714
140,1436284528198,3.2662897,9.366715,-2.4899697
141,1436284528199,3.8217444,9.181764,-2.432509
142,1436284528200,3.366846,9.358934,-2.3714569
143,1436284528211,3.0017304,9.496601,-2.0799627
144,1436284528233,2.6491842,9.682152,-2.082357
145,1436284528252,2.815581,9.51755,-2.0775685
146,1436284528271,2.8485014,9.400833,-2.1152773
147,1436284528292,2.8042088,9.233837,-1.9829975
148,1436284528311,2.4372973,9.167398,-1.7914615
149,1436284528335,2.3959973,9.704897,-2.1559787
150,1436284528356,2.3199813,9.76954,-2.1027076
151,1436284528372,3.056797,9.546281,-1.4682442
152,1436284528391,3.107674,9.818622,-1.5406688
153,1436284528414,3.6062663,9.825205,-2.0769699
154,1436284528431,3.265691,11.022306,-2.6378117
155,1436284528454,4.407127,10.588956,-2.2164323
156,1436284528474,3.8480806,9.698911,-1.6077064
157,1436284528494,5.2127757,9.884461,-2.1888988
158,1436284528511,3.2369606,9.455899,-2.6402059
159,1436284528531,5.218761,10.072407,-2.0655975
160,1436284528551,5.118803,7.102998,-2.1571758
161,1436284528575,7.098808,3.6224272,-1.4508862
162,1436284528591,6.928221,3.775656,-2.2960393
163,1436284528612,6.451775,8.1756,-3.833117
164,1436284528633,5.5377884,9.376292,-3.6212301
165,1436284528653,7.053917,9.135675,-3.3542767
166,1436284528675,7.768586,9.239823,-4.0222588
167,1436284528694,8.27496,9.518148,-3.6092591
168,1436284528714,10.04607,8.372523,-3.1717186
169,1436284528734,10.709264,8.288726,-2.2720973
170,1436284528754,8.971074,9.11712,-2.8862102
171,1436284528775,10.405799,6.3272767,-1.0342951
172,1436284528794,15.733497,2.2062569,-5.8161144
173,1436284528814,12.512098,-1.7896658,-1.6867151
174,1436284528833,8.194156,-0.23104046,-3.281852
175,1436284528855,2.6671407,2.9628246,-5.0625396
176,1436284528960,5.380968,1.2593501,-2.966416
177,1436284528961,7.81647,1.4730326,-1.7525556
178,1436284528962,3.3824084,0.3585317,-1.5634137
179,1436284528963,2.1942859,1.7004818,-2.135628
180,1436284528964,1.7124528,0.98341835,-1.0217255
181,1436284528975,1.5029601,0.96306765,-0.8972271
182,1436284528992,0.6476316,2.5887306,-0.9295488
183,1436284529013,1.6472107,2.7084408,-0.7032967
184,1436284529033,2.3750482,3.103484,-0.78769237
185,1436284529054,1.9758149,4.4723687,-0.5351041
186,1436284529074,1.1665748,5.635352,0.08738836
187,1436284529093,2.7952304,5.5096564,-1.1833342
188,1436284529113,5.6604915,7.345411,-1.4215573
189,1436284529160,5.9052987,9.197925,3.1848867
190,1436284529161,4.9284644,10.632051,1.2659341
191,1436284529172,6.0800753,12.099098,-2.9819782
192,1436284529195,9.582792,14.359224,-2.4516625
193,1436284529212,16.680403,17.925987,-2.3026235
194,1436284529234,13.526641,17.147272,-1.7322049
195,1436284529254,3.4650085,14.355035,0.7422025
196,1436284529274,10.746973,12.343905,-1.8429368
197,1436284529294,14.701595,9.704897,-0.49440265
198,1436284529314,5.6018333,10.120889,-1.9901801
199,1436284529333,-2.112883,9.843162,-1.9692309
200,1436284529355,-0.15263036,10.064626,-10.5285015
201,1436284529374,-1.3772645,9.801263,3.41892
202,1436284529394,8.520366,19.049465,-2.7647045
203,1436284529414,-4.3263226,8.981848,-2.0566192
204,1436284529436,-7.5602903,9.752182,-6.43322
205,1436284529453,-3.0963013,15.75684,-3.2507274
206,1436284529474,4.3329067,14.327501,-1.8746599
207,1436284529493,9.883863,19.608511,1.4927847
208,1436284529515,-6.3141084,16.049532,0.21667525
209,1436284529535,-2.3427265,12.274473,-1.8561049
210,1436284529555,6.311714,9.837775,-2.6791117
211,1436284529573,7.1514807,8.624513,-3.614646
212,1436284529600,4.563947,8.637681,-2.7030537
213,1436284529650,2.9334955,8.455722,-2.1763294
214,1436284529654,-0.36032736,10.033501,-1.7489643
215,1436284529655,0.19273324,10.602722,-1.6759412
216,1436284529675,1.9111716,9.801263,-1.5424645
217,1436284529693,1.364695,9.814431,-1.9434932
218,1436284529713,1.1288661,9.712079,-1.965041
219,1436284529732,0.7194576,8.908226,-0.87927055
220,1436284529753,0.46507367,9.4535055,-1.477821
221,1436284529776,1.2503718,9.757569,-2.0296845
222,1436284529794,1.0181342,10.469246,-1.9752164
223,1436284529815,-0.5931635,9.985018,-1.9788077
224,1436284529834,5.7484784,8.376115,-2.2038627
225,1436284529856,5.877765,9.730036,-2.373851
226,1436284529873,3.6870706,12.263102,-3.7116113
227,1436284529892,2.746748,13.248914,-2.32058
228,1436284529913,3.727772,10.914567,-1.2413936
229,1436284529933,7.123947,10.855909,-1.7549498
230,1436284529953,2.6557682,13.937845,-2.918532
231,1436284529973,3.3632548,10.093356,-1.6986861
232,1436284529995,5.1020436,11.192294,-0.9343372
233,1436284530016,3.9055414,10.645219,-3.477578
234,1436284530036,4.8398786,10.228029,-3.6409822
235,1436284530054,5.4282537,5.41748,-3.6894648
236,1436284530076,7.5429325,1.8357542,-2.9909565
237,1436284530096,9.910798,-3.0669725,-7.0102224
238,1436284530113,6.379949,-1.8471266,-4.8979383
239,1436284530138,-3.4117374,-1.8201919,-2.9861681
240,1436284530162,-0.93373865,-0.12689269,-6.143522
241,1436284530181,3.5093012,3.6583402,-0.19512744
242,1436284530193,3.9624038,3.7642837,-0.7906851
243,1436284530212,0.039504327,4.805163,-0.7224504
244,1436284530233,1.6394296,8.352173,-1.9716251
245,1436284530254,3.4314895,9.297284,-0.45130703
246,1436284530273,1.7884687,9.683349,0.688333
247,1436284530293,2.779668,10.437522,-0.7703344
248,1436284530319,5.149329,9.438541,0.43035775
249,1436284530375,9.221867,8.748413,-1.9201498
250,1436284530376,11.477803,9.531916,-2.2014685
251,1436284530377,7.125743,12.31278,2.1027076
252,1436284530393,2.8790276,13.870808,-0.7978677
253,1436284530413,3.578733,12.546215,-5.556942
254,1436284530433,6.787562,10.925341,-5.321712
255,1436284530454,10.039486,9.868899,-2.6797101
256,1436284530481,13.0442095,8.331821,-2.1134815
257,1436284530497,12.132018,9.816826,-0.5069722
258,1436284530535,9.156625,7.6680293,-1.678934
259,1436284530536,12.880207,7.6919713,-4.1096473
260,1436284530552,6.117784,13.193847,4.3568487
261,1436284530575,6.6654577,10.757148,-5.7598505
262,1436284530594,-6.950966,12.896966,-3.3093853
263,1436284530614,-3.493739,17.912819,0.30526072
264,1436284530637,1.3335704,14.248493,6.8731546
265,1436284530657,3.347094,7.8039002,0.053869538
266,1436284530677,5.9681463,16.163855,-7.0970125
267,1436284530697,3.3022027,17.848774,-8.940548
268,1436284530717,-1.0821792,12.079945,-3.371036
269,1436284530736,0.029927522,10.967838,-2.296638
270,1436284530755,-1.5143325,13.395558,-1.2802993
271,1436284530777,1.5628152,12.187684,-0.6835446
272,1436284530795,4.4520183,8.81605,0.15382746
273,1436284530815,5.349245,8.015189,-0.45848963
274,1436284530834,1.8920178,7.1502833,-2.4971523
275,1436284530856,2.144606,9.770139,-4.221576
276,1436284530878,2.2535424,9.850943,-1.1647792
277,1436284530893,0.6338649,10.15381,-0.24779987
278,1436284530914,2.1021092,10.132261,-1.5699978
279,1436284530933,2.415151,10.643424,-2.7144263
280,1436284530954,5.00867,10.222044,-3.323152
281,1436284530977,4.6393642,10.0029745,-2.1984756
282,1436284530995,3.6296098,10.985196,-1.7375919
283,1436284531017,3.7630866,12.194866,0.17717093
284,1436284531081,3.0496144,13.003508,1.0151415
285,1436284531085,4.0839095,13.665504,-0.50637364
286,1436284531086,3.4099417,14.393941,-4.4400473
287,1436284531094,4.138976,12.858659,-5.8741736
288,1436284531117,5.1756654,5.3037553,-5.6646814
289,1436284531134,9.662399,0.8810662,-4.2904096
290,1436284531154,9.572019,0.33877954,-9.301474
291,1436284531186,0.5117606,0.6362591,5.0092683
292,1436284531195,2.4109612,-1.4191631,-2.2170308
293,1436284531216,-3.3955765,0.60693014,3.1932666
294,1436284531234,1.8142064,3.0484173,-0.19393034
295,1436284531256,-3.0669725,2.1404164,-0.866701
296,1436284531275,-2.3349452,4.679467,-2.9843724
297,1436284531297,2.629432,6.4008985,-2.801216
298,1436284531317,2.0895395,9.853935,2.6318262
299,1436284531337,-2.3253684,8.901043,5.6030307
300,1436284531357,2.8508956,10.337564,1.0528502
301,1436284531377,6.0968347,13.3386965,-3.6230257
302,1436284531397,10.899603,13.921684,-9.479841
303,1436284531417,13.919291,11.3323555,-9.908403
304,1436284531438,19.607914,14.490307,-10.160992
305,1436284531456,17.302896,13.648746,3.1848867
306,1436284531477,4.309563,4.7638626,-5.3779755
307,1436284531497,10.760739,3.156755,-10.727221
308,1436284531517,19.607914,7.7829514,3.4452562
309,1436284531538,10.995371,10.907384,-2.397793
310,1436284531555,-2.52289,13.06037,6.202778
311,1436284531577,-12.123639,11.7064495,4.286818
312,1436284531596,-3.4805708,14.074315,-5.327099
313,1436284531617,6.1004257,15.287577,-4.7656584
314,1436284531637,4.9721584,18.049887,-6.131551
315,1436284531657,-0.35673606,15.654488,-6.0130377
316,1436284531675,3.2477345,11.872248,-3.663727
317,1436284531696,4.5100775,13.128007,-2.8329391
318,1436284531714,0.89064306,13.15135,-2.2080526
319,1436284531736,4.2820296,12.51569,1.5089456
320,1436284531824,2.4408886,10.292074,0.089184016
321,1436284531825,3.7110126,9.734824,-1.685518
322,1436284531826,3.5763388,9.124901,-2.1667526
323,1436284531827,2.5881321,9.537901,-1.4347254
324,1436284531835,3.2237926,9.131485,-0.06703765
325,1436284531864,2.195483,9.148245,-0.06584055
326,1436284531875,1.9692309,10.141838,-2.1033063
327,1436284531896,1.8387469,11.654375,-2.8844144
328,1436284531923,2.693477,11.431116,-1.9165585
329,1436284531956,2.6599581,11.251551,0.3561375
330,1436284531957,2.6749218,11.389217,0.85173726
331,1436284531981,2.3888147,10.931327,-0.87567925
332,1436284531994,4.982932,10.245388,-2.19668
333,1436284532014,3.667917,11.544841,-3.7445314
334,1436284532034,4.96318,7.3071036,-2.3529017
335,1436284532058,6.5152216,7.3867106,-1.5436616
336,1436284532078,4.559757,7.457938,-1.3078327
337,1436284532097,6.4152637,10.262147,-3.2064347
338,1436284532118,4.6124296,14.677653,-3.1986535
339,1436284532138,5.6898203,15.447988,-3.198055
340,1436284532158,7.6333137,12.516288,-2.597709
341,1436284532178,8.424597,6.485294,-0.8690952
342,1436284532198,6.6241574,1.3479356,-1.0696096
343,1436284532217,9.352949,-2.3690627,-1.5975311
344,1436284532238,9.441534,-4.609437,-3.5110967
345,1436284532257,-1.0702082,-1.3431472,0.37229836
346,1436284532277,-5.133168,-3.247136,-4.268263
347,1436284532297,-0.48482585,-0.7044938,-1.532289
348,1436284532318,4.8458643,1.5125369,0.3405752
349,1436284532338,3.1711202,1.8088194,0.9187749
350,1436284532359,0.27593175,2.6521769,-0.84455466
351,1436284532378,0.91099375,6.0130377,-0.96067345
352,1436284532397,2.5659857,7.699154,1.0271125
353,1436284532417,4.419098,10.725425,0.1436521
354,1436284532437,6.9743094,13.437457,0.28311434
355,1436284532456,7.5453267,12.716204,3.9797618
356,1436284532476,10.065823,9.444528,-5.1104236
357,1436284532546,11.760918,12.294226,-2.6683378
358,1436284532547,5.893926,12.203845,2.0649989
359,1436284532548,7.28376,14.67885,-3.1974564
360,1436284532557,8.914211,11.596316,-2.8449101
361,1436284532576,10.040085,11.626842,-3.0753522
362,1436284532600,6.8438253,8.680179,-2.0129251
363,1436284532615,8.282741,7.5016327,-2.6833014
364,1436284532644,11.335348,8.249821,-0.6715736
365,1436284532655,12.913127,9.214684,4.1425676
366,1436284532676,13.769652,8.980052,-0.22804771
367,1436284532697,4.9883194,11.535264,-0.9876082
368,1436284532717,-1.2401965,10.638636,0.8996213
369,1436284532737,-7.1586633,12.753314,-1.9572599
370,1436284532757,-0.801459,15.883733,1.3347675
371,1436284532778,4.935647,11.105505,3.4165258
372,1436284532798,5.4821234,11.655573,-8.868722
373,1436284532818,2.5013423,16.97429,-8.661025
374,1436284532836,4.096479,13.691242,-1.7770962
375,1436284532857,-1.4443022,12.153566,-0.19033903
376,1436284532882,-4.2383356,17.697939,-0.91937345
377,1436284532897,2.0039468,12.25951,-0.8798691
378,1436284532916,4.541202,9.7240505,-2.5288756
379,1436284532937,4.933253,8.377312,-3.46022
380,1436284532956,5.443816,7.785944,-2.6761189
381,1436284532976,3.4703953,7.0263834,-1.5113398
382,1436284532995,1.7100586,8.292317,-1.0366893
383,1436284533016,0.9271546,8.573038,-0.82360536
384,1436284533040,2.508525,8.421006,-1.4107834
385,1436284533060,2.7670987,9.193734,-1.8261774
386,1436284533080,1.1414356,11.229404,-1.7938557
387,1436284533099,2.268506,10.69849,-1.2689269
388,1436284533115,3.6403837,11.956643,-1.8112136
389,1436284533137,2.224812,13.01488,-3.0693667
390,1436284533157,2.7060466,13.591285,-2.4612393
391,1436284533177,3.039439,12.922105,-1.6244658
392,1436284533200,2.9251158,12.454638,-1.1815386
393,1436284533260,5.5844755,8.632295,-0.8439561
394,1436284533261,5.843648,7.4429746,-0.016759412
395,1436284533262,6.4481835,7.1712327,-0.5542577
396,1436284533276,6.5906386,9.038112,-1.8219875
397,1436284533298,7.415441,10.3692875,-3.3141737
398,1436284533316,7.7667904,8.225879,-1.9063832
399,1436284533336,7.477092,5.3247046,-3.8851907
400,1436284533360,6.543353,1.8201919,-4.134786
401,1436284533376,7.241862,-0.6488287,-6.8384385
402,1436284533397,2.333748,-5.5120506,-4.283227
403,1436284533417,1.9764135,-1.4664485,-2.1206641
