id,attr_time,attr_x,attr_y,attr_z
1,1436282501607,-1.7723078,9.60015,-1.3892355
2,1436282501627,-1.8602947,9.540296,-1.3796587
3,1436282501647,-1.963844,9.470863,-1.3030443
4,1436282501668,-1.9865888,9.513959,-1.3790601
5,1436282501691,-2.0691888,9.519944,-1.4155718
6,1436282501708,-2.0147207,9.467871,-1.3503298
7,1436282501730,-1.9764135,9.466075,-1.3329718
8,1436282501752,-1.9596541,9.432556,-1.3138182
9,1436282501769,-1.9273324,9.486425,-1.3359646
10,1436282501787,-1.882441,9.548675,-1.3623008
11,1436282501809,-1.834557,9.55047,-1.3742718
12,1436282501828,-1.827973,9.572617,-1.3317747
13,1436282501850,-1.8375498,9.619903,-1.377863
14,1436282501869,-1.8082209,9.634268,-1.3760674
15,1436282501888,-1.7944542,9.601946,-1.407192
16,1436282501910,-1.7962499,9.607931,-1.3982137
17,1436282501928,-1.8273745,9.580399,-1.3904326
18,1436282501948,-1.8818425,9.566631,-1.3664906
19,1436282501970,-1.8818425,9.527725,-1.3437457
20,1436282501987,-1.9081788,9.503783,-1.30484
21,1436282502008,-1.9333179,9.521142,-1.3317747
22,1436282502030,-1.9470845,9.55885,-1.3802572
23,1436282502047,-1.9542671,9.593566,-1.4317327
24,1436282502068,-1.8962077,9.498995,-1.3946224
25,1436282502088,-1.9003977,9.464878,-1.3838485
26,1436282502108,-1.9626468,9.536704,-1.401805
27,1436282502128,-1.9788077,9.583391,-1.4317327
28,1436282502148,-2.023699,9.594165,-1.4377182
29,1436282502169,-1.9393034,9.487623,-1.328782
30,1436282502193,-1.8836381,9.516354,-1.3227965
31,1436282502254,-1.8596961,9.633071,-1.3383588
32,1436282502265,-1.7986441,9.659407,-1.3581109
33,1436282502267,-1.7531542,9.612122,-1.335366
34,1436282502268,-1.775899,9.57142,-1.3096284
35,1436282502288,-1.7597382,9.519346,-1.3186066
36,1436282502311,-1.8495208,9.534908,-1.3030443
37,1436282502327,-1.9476831,9.622296,-1.3868413
38,1436282502347,-2.0428526,9.556456,-1.3587095
39,1436282502368,-2.0033484,9.479841,-1.3126211
40,1436282502389,-1.9853917,9.440936,-1.2802993
41,1436282502409,-1.9919758,9.507375,-1.3227965
42,1436282502428,-1.9680338,9.548675,-1.3210008
43,1436282502451,-1.9393034,9.537302,-1.3257892
44,1436282502470,-1.894412,9.552865,-1.3078327
45,1436282502490,-1.8716671,9.55885,-1.3557167
46,1436282502511,-1.8614918,9.537901,-1.2946646
47,1436282502530,-1.8962077,9.589975,-1.299453
48,1436282502551,-1.9512744,9.600749,-1.340753
49,1436282502571,-1.9656396,9.541492,-1.3497312
50,1436282502590,-1.9231426,9.52593,-1.3311762
51,1436282502610,-1.9213469,9.530719,-1.3251907
52,1436282502631,-1.9422961,9.556456,-1.3365631
53,1436282502648,-1.9859903,9.545084,-1.3377602
