id,attr_time,attr_x,attr_y,attr_z
1,1436284525410,-2.9496565,8.812458,4.0599675
2,1436284525431,-2.944868,8.850765,4.0683475
3,1436284525451,-2.822764,8.875904,4.1144357
4,1436284525471,-2.795829,8.872313,4.162918
5,1436284525502,-2.842516,8.822035,4.172495
6,1436284525512,-2.8892028,8.812458,4.099472
7,1436284525541,-2.9526494,8.879496,4.0438066
8,1436284525548,-2.9257145,8.843582,4.146757
9,1436284525568,-2.806603,8.84478,4.1772833
10,1436284525590,-2.7335799,8.839992,4.1162314
11,1436284525608,-2.8443117,8.921394,4.06715
12,1436284525631,-2.983774,8.901043,4.063559
13,1436284525654,-2.8634653,8.860941,4.185065
14,1436284525668,-2.753332,8.801684,4.1515455
15,1436284525688,-2.8580782,8.82802,4.140772
16,1436284525708,-2.9550436,8.875904,4.047398
17,1436284525728,-2.915539,8.81605,4.098873
18,1436284525748,-2.8281507,8.839992,4.1437645
19,1436284525768,-2.8520927,8.868123,4.173094
20,1436284525792,-2.9179332,8.846576,4.1078515
21,1436284525915,-2.8760347,8.818443,4.076727
22,1436284525916,-2.8221653,8.860941,4.158728
23,1436284525917,-2.835932,8.865729,4.1461587
24,1436284525918,-2.8844144,8.846576,4.122815
25,1436284525919,-2.9484594,8.813655,4.0701427
26,1436284525920,-2.8383262,8.855554,4.1479545
27,1436284525972,-2.8101943,8.8884735,4.147356
28,1436284525973,-2.855684,8.851962,4.1491513
29,1436284525974,-2.8820202,8.825626,4.119224
30,1436284526002,-2.9269116,8.91481,4.0857053
31,1436284526009,-2.8353333,8.844181,4.1036615
32,1436284526027,-2.7994204,9.017162,4.1060557
33,1436284526058,-2.8694508,8.854955,4.1413703
34,1436284526067,-2.8987796,8.706514,4.2544966
35,1436284526092,-2.930503,8.788516,4.1437645
36,1436284526107,-2.920926,8.771756,4.1820717
37,1436284526128,-2.8473043,8.7951,4.255095
38,1436284526149,-2.7006595,8.793304,4.2131963
39,1436284526171,-2.6868927,8.765771,4.1820717
40,1436284526192,-2.7874494,8.831013,4.197036
41,1436284526211,-2.9041667,8.8567505,4.1892543
42,1436284526232,-2.8909986,8.870518,4.1940427
43,1436284526252,-2.9520507,8.896255,4.2060137
44,1436284526272,-2.9885623,8.808268,4.1401734
45,1436284526289,-2.795829,8.631696,4.1539397
46,1436284526313,-2.6898856,8.849568,4.189853
47,1436284526329,-2.9203274,8.971074,4.1293993
48,1436284526349,-2.9520507,8.766968,4.1946416
49,1436284526372,-2.8191724,8.920795,4.180875
50,1436284526393,-2.8538885,8.955511,4.1581297
51,1436284526413,-2.8580782,8.709507,4.144363
52,1436284526434,-2.9640217,8.8364,4.1078515
53,1436284526453,-3.016694,8.973468,4.2371383
54,1436284526470,-2.8580782,8.716091,4.361637
55,1436284526490,-2.6150668,8.789114,4.2676644
56,1436284526511,-2.7102363,8.789713,4.2371383
57,1436284526532,-2.9293058,8.700529,4.261679
58,1436284526550,-3.007716,8.64666,4.3777976
59,1436284526621,-2.77069,8.810662,4.3927617
60,1436284526624,-2.698864,8.819042,4.226963
61,1436284526652,-2.7036524,8.726267,4.302979
62,1436284526653,-2.693477,8.877101,4.2371383
63,1436284526654,-2.7605145,8.861539,4.3556514
64,1436284526672,-2.8407204,8.732851,4.373009
65,1436284526692,-2.871845,8.701127,4.367024
66,1436284526711,-2.8299465,8.706514,4.2718544
67,1436284526729,-2.7269957,8.6712,4.2898107
68,1436284526752,-2.8006175,8.785523,4.326921
69,1436284526770,-2.8395233,8.858546,4.288614
70,1436284526792,-2.813187,8.817844,4.307169
71,1436284526810,-2.7736826,8.833407,4.308366
72,1436284526833,-2.8778305,8.799889,4.2521024
73,1436284526853,-2.9430726,8.682572,4.23654
74,1436284526873,-2.8712463,8.746617,4.2066126
75,1436284526893,-2.8443117,8.841787,4.2179847
76,1436284526913,-2.837129,8.945336,4.1599255
77,1436284526933,-2.8993783,8.717288,4.2054152
78,1436284526953,-2.8724434,8.847174,4.313753
79,1436284526973,-2.8089972,8.949526,4.176685
80,1436284526993,-2.747945,8.826224,4.19524
81,1436284527013,-2.870648,8.746018,4.244321
82,1436284527032,-2.9149406,8.742428,4.2796354
83,1436284527061,-2.815581,8.79929,4.2658687
84,1436284527071,-2.7503393,8.78672,4.185065
85,1436284527091,-2.7928362,8.825027,4.207211
86,1436284527110,-2.9119477,8.905831,4.1982327
87,1436284527132,-2.9269116,8.804078,4.282628
88,1436284527154,-2.7724855,8.697536,4.31914
89,1436284527175,-2.6491842,8.665813,4.295198
90,1436284527190,-2.7329812,8.943541,4.203021
91,1436284527212,-2.9131448,9.090784,4.1395745
92,1436284527231,-2.878429,8.614936,4.309563
93,1436284527251,-2.8377275,8.631696,4.3041763
94,1436284527270,-2.8341362,8.762778,4.235343
95,1436284527291,-2.72939,8.843582,4.245518
96,1436284527393,-2.630629,8.725668,4.231153
97,1436284527394,-2.755726,8.815451,4.2419267
98,1436284527395,-2.9466639,8.909423,4.212598
99,1436284527396,-2.837129,8.829816,4.185663
100,1436284527397,-2.6551697,9.029732,4.2102036
101,1436284527425,-2.7647045,9.130887,4.171298
102,1436284527443,-2.971803,8.796297,4.1718965
103,1436284527482,-3.0831332,8.542512,4.2730513
104,1436284527483,-2.7952304,8.80767,4.313753
