id,attr_time,attr_x,attr_y,attr_z
1,1436283864012,0.076614454,9.572019,0.32680854
2,1436283864029,0.090381116,9.57561,0.3824737
3,1436283864048,0.047285482,9.559449,0.26036942
4,1436283864068,0.088585466,9.580399,0.30107087
5,1436283864090,0.12090719,9.562442,0.31064767
6,1436283864109,0.13826515,9.616311,0.29927522
7,1436283864202,0.035913024,9.554661,0.33039984
8,1436283864203,0.037708677,9.56723,0.25198972
9,1436283864204,0.08559271,9.566631,0.362123
10,1436283864205,0.10055647,9.599552,0.22924481
11,1436283864227,0.04189853,9.567828,0.20530279
12,1436283864231,0.10594343,9.539697,0.41359833
13,1436283864261,0.16699557,9.581595,0.37948096
14,1436283864269,0.090979666,9.606734,0.2837129
15,1436283864304,0.077811554,9.56304,0.16160862
16,1436283864312,0.08798691,9.545682,0.29927522
17,1436283864330,0.095768064,9.56723,0.32022446
18,1436283864350,0.05805939,9.612122,0.109534726
19,1436283864371,0.065242,9.613917,0.3417723
20,1436283864390,0.090979666,9.559449,0.48362875
21,1436283864411,0.20350714,9.562442,0.29029694
22,1436283864432,0.207697,9.601946,0.21308395
23,1436283864452,0.05267244,9.528923,0.24001873
24,1436283864472,0.077811554,9.5809965,0.38486794
25,1436283864489,0.08200141,9.600749,0.29328972
26,1436283864510,0.092176765,9.595961,0.20350714
27,1436283864531,0.14305355,9.593566,0.338181
28,1436283864552,0.15682021,9.549872,0.21428105
29,1436283864572,0.13587095,9.55885,0.2837129
30,1436283864591,0.15502456,9.572617,0.26994625
31,1436283864612,0.16519992,9.609727,0.38367084
32,1436283864632,0.142455,9.58818,0.2148796
33,1436283864651,0.1352724,9.563639,0.2896984
34,1436283864672,0.093972415,9.563639,0.23403321
35,1436283864693,0.11133038,9.572019,0.17178397
36,1436283864726,0.08020575,9.579201,0.38965634
37,1436283864729,0.049081136,9.623494,0.45370123
38,1436283864749,0.11911154,9.639056,0.22505496
39,1436283864769,0.14425065,9.536704,0.08200141
40,1436283864789,0.1400608,9.500193,0.28909984
41,1436283864809,0.12090719,9.559449,0.41120413
42,1436283864829,0.17836803,9.630077,0.18555063
43,1436283864855,0.16519992,9.596559,0.19991584
44,1436283864919,0.090979666,9.562442,0.45070848
45,1436283864920,0.1400608,9.585785,0.23463176
46,1436283864921,0.10175357,9.594165,0.22026655
47,1436283864933,0.060453594,9.582792,0.36391866
48,1436283864950,0.047884032,9.5809965,0.30945057
49,1436283864970,0.12988544,9.575011,0.26515785
50,1436283864989,0.09935937,9.546281,0.17118542
51,1436283865009,0.05267244,9.546879,0.26994625
52,1436283865043,0.12090719,9.622296,0.23463176
53,1436283865051,0.15682021,9.631873,0.28491
54,1436283865071,0.1921347,9.595961,0.2885013
55,1436283865090,0.22385786,9.570822,0.2908955
56,1436283865110,0.14425065,9.560646,0.40880993
57,1436283865131,0.10414778,9.522937,0.21308395
58,1436283865152,0.12090719,9.570822,0.2100912
59,1436283865173,0.14425065,9.613318,0.22385786
60,1436283865191,0.14185645,9.620501,0.3842694
61,1436283865211,0.17357962,9.586384,0.13227965
62,1436283865235,0.28909984,9.589975,0.31244332
63,1436283865250,0.32800564,9.593566,0.39085343
64,1436283865270,0.25558102,9.592968,0.31004912
65,1436283865291,0.109534726,9.5971575,0.13108255
66,1436283865311,0.15622166,9.598354,0.16220717
67,1436283865330,0.19812019,9.572617,0.39324763
68,1436283865351,0.17178397,9.597756,0.18974048
69,1436283865373,0.11133038,9.595961,0.17058687
70,1436283865391,0.14425065,9.534309,0.32202014
71,1436283865414,0.15741876,9.560047,0.32321724
72,1436283865431,0.23044191,9.635465,0.1945289
73,1436283865451,0.10055647,9.578603,0.1376666
74,1436283865471,0.10175357,9.527725,0.22325931
75,1436283865491,0.25079262,9.555259,0.3184288
76,1436283865517,0.23642741,9.621099,0.23523031
77,1436283865530,0.130484,9.617508,0.23882163
78,1436283865551,0.25139117,9.598953,0.4309563
79,1436283865576,0.26874915,9.533113,0.14903906
80,1436283865651,0.076015905,9.564238,0.10235212
81,1436283865652,0.008379706,9.576807,0.15622166
82,1436283865653,0.26396075,9.61691,0.43873745
83,1436283865654,0.350152,9.587581,0.40462008
84,1436283865671,0.18435353,9.543288,0.020350715
85,1436283865696,0.090979666,9.563639,0.032920275
86,1436283865710,0.1400608,9.611523,0.32321724
87,1436283865731,0.29628247,9.651626,0.50038815
88,1436283865751,0.32621,9.577405,0.18375498
89,1436283865771,0.20290859,9.497798,0.11851298
90,1436283865791,0.1340753,9.522937,0.09696517
91,1436283865811,0.13227965,9.67856,0.25258827
92,1436283865830,0.11911154,9.66659,0.3537433
