id,attr_time,attr_x,attr_y,attr_z
1,1436539608018,-8.668207,3.9588125,1.7112557
2,1436539608039,-8.6496525,3.9456444,1.7118542
3,1436539608057,-8.635287,3.9312792,1.6867151
4,1436539608077,-8.661623,3.9594111,1.6921021
5,1436539608096,-8.68796,3.934272,1.697489
6,1436539608117,-8.645462,3.9504328,1.6944963
7,1436539608139,-8.688558,3.9456444,1.6627731
8,1436539608159,-8.607155,3.9510314,1.6950948
9,1436539608177,-8.643666,3.8851907,1.7166426
10,1436539608196,-8.720282,3.903746,1.7525556
11,1436539608219,-8.734048,3.8642416,1.7351977
12,1436539608238,-8.6574335,3.8666358,1.774702
13,1436539608259,-8.677784,3.8815994,1.7501614
14,1436539608277,-8.667608,3.8594532,1.7226281
15,1436539608296,-8.637083,3.8612487,1.7262194
16,1436539608317,-8.72088,3.8804023,1.7010803
17,1436539608337,-8.6574335,3.8911762,1.7040731
18,1436539608357,-8.695741,3.8863878,1.7040731
19,1436539608385,-8.728063,3.855862,1.7112557
20,1436539608461,-8.622119,3.8624458,1.7076644
21,1436539608466,-8.75799,3.863643,1.6867151
22,1436539608467,-8.672996,3.940856,1.6358383
23,1436539608468,-8.685565,3.9534256,1.6807296
24,1436539608477,-8.656835,3.9396589,1.7280151
25,1436539608501,-8.680777,3.912724,1.7872716
26,1436539608516,-8.693945,3.8600516,1.7597382
27,1436539608536,-8.692149,3.9091327,1.7381904
28,1436539608563,-8.608353,3.958214,1.6915035
29,1436539608577,-8.603564,3.994127,1.6927006
30,1436539608598,-8.573636,3.9917328,1.6998832
31,1436539608622,-8.641273,3.9133227,1.7675194
32,1436539608637,-8.6574335,3.8588545,1.7950528
33,1436539608656,-8.729858,3.8618474,1.7663223
34,1436539608676,-8.700529,3.8965633,1.7477672
35,1436539608696,-8.674791,3.9091327,1.7184383
36,1436539608716,-8.585608,3.9426517,1.7130513
37,1436539608738,-8.567651,3.8965633,1.7082629
38,1436539608756,-8.7538,3.875614,1.7208325
39,1436539608778,-8.680179,3.8666358,1.7100586
40,1436539608797,-8.6712,3.9121256,1.7351977
41,1436539608818,-8.681973,3.9516299,1.7238252
42,1436539608837,-8.582615,3.958214,1.6998832
43,1436539608864,-8.584411,3.9264908,1.7429788
44,1436539608877,-8.689157,3.9145198,1.7363948
45,1436539608899,-8.714295,3.9223008,1.7555484
46,1436539608917,-8.637083,3.913921,1.774702
47,1436539608938,-8.644864,3.9438488,1.75076
48,1436539608960,-8.6299,3.9193082,1.7058687
49,1436539608979,-8.578424,3.9683893,1.6843209
50,1436539608999,-8.612542,3.9953241,1.6621746
51,1436539609017,-8.647258,3.9833531,1.6585833
52,1436539609038,-8.676587,3.9348705,1.6897079
53,1436539609060,-8.736442,3.892972,1.7142484
54,1436539609077,-8.64666,3.912724,1.7441759
55,1436539609097,-8.652645,3.916914,1.6783354
56,1436539609126,-8.686762,3.9612067,1.6753427
57,1436539609188,-8.637083,3.9264908,1.7423803
58,1436539609189,-8.702325,3.9534256,1.7058687
59,1436539609190,-8.628104,3.9510314,1.70946
60,1436539609208,-8.63828,3.958214,1.6903064
61,1436539609217,-8.612542,3.9665937,1.6807296
62,1436539609237,-8.639477,3.9618053,1.7100586
63,1436539609257,-8.686164,3.9193082,1.733402
64,1436539609277,-8.699332,3.8833952,1.7525556
65,1436539609297,-8.653842,3.8720226,1.757344
66,1436539609320,-8.642469,3.894169,1.7609353
67,1436539609339,-8.614338,3.90614,1.7776948
68,1436539609360,-8.625112,3.9175124,1.763928
69,1436539609379,-8.603564,3.9121256,1.7675194
70,1436539609399,-8.680179,3.8899791,1.745373
71,1436539609418,-8.689755,3.892972,1.7405846
72,1436539609443,-8.623915,3.934272,1.738789
73,1436539609457,-8.639477,3.9671922,1.738789
74,1436539609477,-8.719683,3.957017,1.745373
75,1436539609498,-8.576031,3.9600096,1.7465701
76,1436539609517,-8.546701,3.9205053,1.7663223
77,1436539609537,-8.674192,3.9217024,1.7794905
78,1436539609558,-8.636484,3.8989575,1.7489643
79,1436539609577,-8.69155,3.875614,1.7980455
80,1436539609604,-8.744224,3.855862,1.7723078
81,1436539609619,-8.666411,3.8845923,1.751957
82,1436539609638,-8.593987,3.9504328,1.7417817
83,1436539609660,-8.647258,3.9671922,1.7423803
84,1436539609679,-8.617929,3.9971197,1.7393875
85,1436539609698,-8.631696,3.9983168,1.7238252
86,1436539609724,-8.6574335,3.980959,1.7304093
87,1436539609741,-8.501212,3.9893386,1.7322049
88,1436539609761,-8.634688,3.9474401,1.6956934
89,1436539609788,-8.644864,3.899556,1.7669208
90,1436539609800,-8.686762,3.8247373,1.7908629
91,1436539609819,-8.7053175,3.8786068,1.7393875
92,1436539609839,-8.705916,3.8732197,1.7441759
93,1436539609866,-8.683171,3.9258924,1.7549498
94,1436539609942,-8.611943,3.9893386,1.8022354
95,1436539609943,-8.561067,3.9857473,1.797447
96,1436539609944,-8.569447,4.019266,1.7603368
97,1436539609945,-8.555679,4.000711,1.726818
98,1436539609958,-8.624513,3.9959226,1.7375919
99,1436539609979,-8.662222,3.976769,1.769315
