id,attr_time,attr_x,attr_y,attr_z
1,1436540238027,9.806051,-0.15322891,1.5035586
2,1436540238035,9.536105,-0.006584055,1.4149733
3,1436540238054,9.705495,0.08678981,1.3988123
4,1436540238075,9.9790325,0.01436521,1.4065934
5,1436540238099,9.989806,-0.108936176,1.4089876
6,1436540238116,9.69951,-0.091578215,1.3922282
7,1436540238135,9.583391,-0.034117375,1.377863
8,1436540238153,9.61691,0.02633622,1.4173675
9,1436540238173,9.898827,-0.08678981,1.4664485
10,1436540238200,10.052654,-0.21787235,1.4622587
11,1436540238220,9.786898,-0.20111294,1.4556746
12,1436540238234,9.603143,0.0023942017,1.4359225
13,1436540238256,9.744401,0.14425065,1.4460979
14,1436540238279,9.888652,0.06584055,1.4514848
15,1436540238354,9.900024,-0.10115502,1.483208
16,1436540238355,9.793482,-0.16819267,1.395221
17,1436540238356,9.651626,-0.02873042,1.299453
18,1436540238357,9.710283,0.08200141,1.3802572
19,1436540238376,9.938332,-0.005985504,1.4975731
20,1436540238398,9.946113,-0.22146365,1.4772224
21,1436540238414,9.685743,-0.16460137,1.3844471
22,1436540238447,9.634866,-0.048482586,1.3305776
23,1436540238463,9.694721,0.12988544,1.282095
24,1436540238477,9.908403,-0.022744916,1.3377602
25,1436540238494,9.959879,-0.16639702,1.3581109
26,1436540238515,9.755774,-0.15023616,1.3293805
27,1436540238537,9.616311,0.010773907,1.3425486
28,1436540238557,9.730036,0.037708677,1.3341689
29,1436540238574,9.986216,-0.05865794,1.3018472
30,1436540238594,9.9550905,-0.17357962,1.2785037
31,1436540238617,9.697714,-0.13108255,1.2892777
32,1436540238637,9.66659,0.012569559,1.3126211
33,1436540238654,9.872491,0.073023155,1.270124
34,1436540238678,9.922769,-0.035913024,1.2419921
35,1436540238694,9.783905,-0.15502456,1.2545617
36,1436540238715,9.682152,-0.1592144,1.282095
37,1436540238734,9.788095,-0.06284779,1.3030443
38,1436540238757,9.853935,-0.02873042,1.3437457
39,1436540238777,9.988609,-0.01616086,1.3533225
40,1436540238797,10.006566,-0.06464344,1.2144588
41,1436540238817,9.838373,-0.023343466,1.1348516
42,1436540238837,9.697116,0.11791443,1.0540473
43,1436540238856,9.858126,0.2741361,1.1731589
44,1436540238876,10.171766,0.091578215,1.1575965
45,1436540238897,10.19092,-0.3345897,1.258153
46,1436540238917,9.582792,-0.35553896,1.3144168
47,1436540238938,9.069236,0.12689269,1.1917139
48,1436540238958,9.124901,0.3812766,1.0881647
49,1436540238981,9.5971575,0.20590134,1.0929531
50,1436540239099,10.118495,-0.023942016,1.1354501
51,1436540239100,10.186729,0.034117375,1.1875241
52,1436540239101,9.880871,0.20290859,1.1923125
53,1436540239102,9.685743,0.27593175,1.2078748
54,1436540239103,9.446921,0.30226797,1.3006501
55,1436540239104,9.59177,0.23463176,1.3491327
56,1436540239130,9.922171,0.13706805,1.2773066
57,1436540239135,10.005369,0.0011971008,1.1617863
58,1436540239155,9.861717,-0.020949265,1.0426749
59,1436540239174,9.709685,0.11552023,0.9008184
60,1436540239199,9.629479,0.12689269,0.87807345
61,1436540239216,9.470264,-0.02932897,0.94570965
62,1436540239235,9.376292,-0.08200141,1.0307038
63,1436540239257,9.553463,0.045489833,1.0594343
64,1436540239276,9.872491,0.23163901,0.90620536
65,1436540239298,10.1143055,0.3429694,0.997185
66,1436540239318,10.169372,0.32142156,1.2976574
67,1436540239338,10.127473,0.25857377,1.2934675
68,1436540239358,9.83957,0.16340427,1.3090298
69,1436540239376,9.613917,0.045489833,1.276708
70,1436540239398,9.283517,-0.62608373,1.0408791
71,1436540239418,9.163807,-1.3132197,0.9487024
72,1436540239438,9.633071,-1.3760674,1.5795746
73,1436540239455,10.592546,-0.95229375,2.1709423
74,1436540239475,11.362882,-0.3333926,2.0590134
75,1436540239495,11.529279,0.09636662,1.6657659
76,1436540239518,11.090541,-0.18255788,1.673547
77,1436540239538,10.189124,-0.6955156,1.8219875
78,1436540239558,9.330204,-0.95349085,1.5939398
79,1436540239575,8.66282,-0.878672,1.4496891
80,1436540239598,8.09719,-0.59735334,1.4443022
81,1436540239618,7.841609,-0.36750996,1.4173675
82,1436540239640,7.8954787,-0.38845924,1.2066777
83,1436540239658,8.08462,-0.37229836,1.1234791
84,1436540239677,8.2593975,-0.3866636,1.1707647
85,1436540239696,8.6299,-0.3657143,1.4197617
86,1436540239716,8.816648,-0.24420857,1.5292963
87,1436540239737,8.438962,0.039504327,1.7884687
88,1436540239755,8.021772,-0.089184016,1.9021933
89,1436540239833,8.249821,-0.5398925,2.011728
90,1436540239844,8.714295,-1.1569979,2.2290018
91,1436540239845,9.153631,-1.697489,1.9991584
92,1436540239846,9.26197,-1.8788497,1.4460979
93,1436540239857,8.406042,-0.7637503,1.4526819
94,1436540239882,7.7290816,-0.10414778,1.8956091
95,1436540239960,8.771756,-0.7116765,1.7896658
96,1436540239961,10.040085,-1.83336,1.508347
97,1436540239962,9.456498,-1.7106571,1.5682021
98,1436540239965,8.255207,-1.0989386,2.070386
99,1436540240080,8.174403,-0.5291186,2.1015105
100,1436540240081,8.44375,-0.39683893,2.005144
101,1436540240082,9.217078,-0.5518635,2.0398598
102,1436540240083,9.894637,-1.216853,2.154183
103,1436540240088,10.086772,-1.8357542,1.1168951
104,1436540240089,9.146449,-1.3126211,-0.41958386
105,1436540240099,8.1480665,0.43634325,-0.45549688
106,1436540240117,8.688558,1.7304093,1.6795325
107,1436540240139,12.179903,1.8249803,4.0797195
108,1436540240159,19.384655,5.8065376,-2.9921536
109,1436540240179,18.348564,4.197634,2.92751
110,1436540240196,14.322115,1.2360066,5.2804117
111,1436540240217,12.53604,0.90261406,2.8892028
112,1436540240239,8.969278,-0.40821138,-0.6997054
113,1436540240257,6.643311,-1.7489643,-0.07182605
114,1436540240279,7.330447,-1.1204864,2.1918917
115,1436540240297,8.664018,-0.5805939,2.6803088
116,1436540240317,11.130644,0.9900024,2.0853498
117,1436540240337,11.08276,2.802413,1.3718776
118,1436540240357,8.6017685,2.6001031,1.2030864
119,1436540240376,6.2141504,0.7320272,1.5753847
120,1436540240398,5.976526,-0.04070143,1.4036007
121,1436540240417,7.3059063,0.5069722,0.5243302
122,1436540240439,7.739257,-0.027533319,0.27952304
123,1436540240460,6.691195,-1.033098,1.1115081
124,1436540240477,6.3446345,-0.55365914,2.0751743
125,1436540240499,7.603985,1.1444284,1.9578584
126,1436540240516,8.595184,1.816002,1.4760253
127,1436540240537,8.860342,1.1641805,1.4808137
128,1436540240557,9.435549,0.3669114,2.055422
129,1436540240578,9.065046,-0.090381116,1.6430209
130,1436540240604,7.374141,-0.065242,0.8283938
131,1436540240689,6.867169,0.19393034,0.8690952
132,1436540240690,7.4471645,0.8810662,1.7369933
133,1436540240691,9.621698,0.6901286,1.323395
134,1436540240692,11.373655,0.22266077,-0.6338649
135,1436540240705,12.7497225,-1.204882,-1.3730747
136,1436540240716,16.025589,-2.4103625,-0.34715924
137,1436540240739,19.607914,-2.2385786,-4.767454
138,1436540240756,18.671183,-3.0909145,2.130241
139,1436540240784,15.103223,-5.058948,5.7909756
140,1436540240804,11.203667,-3.9067385,4.936844
141,1436540240816,7.8912888,0.50757074,1.4808137
142,1436540240842,7.129334,3.2483332,0.012569559
143,1436540240857,8.054693,1.5891514,1.3844471
144,1436540240877,9.006987,-1.9189527,0.91697925
145,1436540240898,9.661202,-2.553416,0.17477672
146,1436540240917,9.8515415,-1.6065093,0.58777654
147,1436540240937,9.688137,0.4973954,1.3928268
148,1436540240959,9.564238,1.2024878,2.1218612
149,1436540240979,8.975264,1.0522517,1.8788497
150,1436540240997,7.145495,0.64463884,1.0378864
151,1436540241026,5.079299,0.032920275,1.2060791
152,1436540241037,4.7321396,-0.89423436,1.7944542
153,1436540241060,6.232107,-1.4359225,1.3760674
154,1436540241080,7.393295,-1.1731589,0.3669114
155,1436540241097,7.567473,-0.8062474,0.04309563
156,1436540241120,8.230068,-0.10175357,0.84694886
157,1436540241136,8.520366,0.44352585,1.0001777
158,1436540241156,8.774749,0.03232172,0.41120413
159,1436540241178,8.813056,-0.985214,0.66020113
160,1436540241197,8.511387,-1.8303672,1.3958195
161,1436540241217,10.970831,-2.4109612,-0.42078096
162,1436540241237,12.642582,-2.15538,-1.2198458
163,1436540241262,13.057976,-0.75716627,-0.24420857
164,1436540241283,13.211205,1.6980876,1.6675615
165,1436540241300,16.602592,4.0402155,-2.0769699
166,1436540241318,16.663046,3.5625722,0.17956513
167,1436540241341,16.214132,2.2583308,3.8564603
168,1436540241424,16.247652,2.0093338,1.8351556
169,1436540241425,12.138602,-0.7691373,-0.2717419
170,1436540241426,7.8637557,-1.5191209,0.24600422
171,1436540241427,6.9485717,-0.19033903,1.347337
172,1436540241437,8.454525,0.87328506,0.79367787
173,1436540241460,9.561843,1.9375077,0.29628247
174,1436540241477,9.093178,2.416348,1.3269863
175,1436540241497,8.094796,1.6310499,1.5436616
176,1436540241520,7.73387,0.5398925,0.37828386
177,1436540241538,7.700351,0.15801731,-0.41060558
178,1436540241558,6.9988503,-0.3585317,-0.4141969
179,1436540241580,5.4312468,-0.11312603,0.8283938
180,1436540241598,4.799177,1.0163386,1.2282255
181,1436540241620,4.9548006,1.3551182,1.079785
182,1436540241637,5.5898623,0.32561144,0.88166475
183,1436540241658,7.562086,-0.17477672,0.7212533
184,1436540241680,10.055647,0.29688102,0.30346507
185,1436540241700,10.8864355,0.58657944,0.24839842
186,1436540241720,9.848549,0.34835634,0.6739678
187,1436540241738,8.896255,0.95229375,-0.4165911
188,1436540241758,9.510367,1.7950528,-2.0805612
189,1436540241781,11.028292,0.42556936,-1.5227122
190,1436540241805,15.598823,-3.803788,-0.17118542
191,1436540241820,19.607914,-7.7811556,-3.657143
192,1436540241840,19.607914,-3.2980127,0.6745663
193,1436540241858,18.112135,-0.9403227,3.4075475
194,1436540241880,11.092337,-0.044891283,4.947618
195,1436540241900,7.493851,-0.23463176,2.6713305
196,1436540241918,6.8198833,0.99419224,0.45729253
197,1436540241941,8.197746,0.8523358,-0.3309984
198,1436540241959,9.0716305,-1.4927847,-0.5805939
199,1436540241980,8.965088,-3.0065188,-0.8690952
200,1436540241997,9.615712,-2.2852654,0.11611878
201,1436540242029,10.437522,-0.32680854,0.5979519
202,1436540242038,9.47206,1.484405,0.95708215
203,1436540242084,8.030751,1.9261353,1.1935096
204,1436540242085,7.173627,1.1797429,0.5057751
205,1436540242121,6.323685,0.83378077,-0.031124622
206,1436540242122,5.2804117,0.52612585,0.62368953
207,1436540242137,5.7245364,-0.5105635,0.866701
208,1436540242159,6.4745197,-1.1821371,0.65780693
209,1436540242178,7.593809,-2.1817162,0.16460137
210,1436540242212,8.619126,-2.6647465,0.57999533
211,1436540242229,10.881048,-2.3307555,1.3018472
212,1436540242238,11.722012,-0.6135142,1.234211
213,1436540242258,9.442133,0.12449849,1.134253
214,1436540242280,7.744644,-1.0911574,1.1474211
215,1436540242301,8.307879,-2.4019828,0.3728969
216,1436540242318,10.477027,-2.1823149,-2.1045034
217,1436540242341,10.846333,0.35254622,-0.96546185
218,1436540242359,10.250176,2.4839842,2.124854
219,1436540242380,14.281413,2.1045034,1.8483237
220,1436540242401,19.607914,2.0392613,-4.5459905
221,1436540242421,18.067842,0.5267244,2.48159
222,1436540242441,14.417284,0.02633622,3.3650506
223,1436540242460,11.186908,0.6326678,0.641646
224,1436540242483,9.314642,1.110311,-0.8690952
225,1436540242500,6.740875,2.132635,-2.03567
226,1436540242522,6.8623805,2.2906525,0.58418524
227,1436540242540,8.734647,1.1456255,2.2218192
228,1436540242560,9.822811,-0.04189853,1.186327
229,1436540242580,8.711303,-0.7128736,0.5710171
230,1436540242600,6.269217,-0.19692309,0.11133038
231,1436540242622,4.228759,0.908001,-0.1340753
232,1436540242641,3.2333694,2.0500352,0.31184477
233,1436540242658,4.3879733,2.698864,1.1204864
234,1436540242680,7.5106106,1.8710686,1.435324
235,1436540242701,10.213664,-0.39444473,1.4736311
236,1436540242722,10.274716,-2.5923219,1.6106992
237,1436540242739,9.348161,-2.2744915,0.90021986
238,1436540242763,9.333197,0.25857377,0.21428105
239,1436540242832,9.256582,1.1869255,0.039504327
240,1436540242833,9.855731,2.4666264,-0.05686229
241,1436540242834,12.261904,1.6334441,-0.2717419
242,1436540242840,15.318103,-0.7068881,0.95109665
243,1436540242860,18.276737,-3.107674,0.23223756
244,1436540242884,19.607914,-6.371569,-0.81642276
245,1436540242898,19.323603,-6.2943563,4.0001125
246,1436540242925,15.151706,-3.7858315,5.571906
247,1436540242938,9.63726,0.57281274,3.1118636
248,1436540242970,6.633734,3.892972,1.6328455
249,1436540242988,5.5120506,3.5745432,1.4664485
